basename,source_path,candidate_id,target_task,feature_set,model,score_variant,action,k,undo_count,add_count,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,public_lb_if_known,known_public_worse_than_current,public_free_submission_ready,final_decision,null_p90_q20,null_p90_median,null_p90_best,dateblock_p90_dominance,dateblock_null_strict_rate,row_p90_dominance,row_null_strict_rate,subject_p90_dominance,subject_null_strict_rate
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8_668a392c.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8_668a392c.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,raw,add_high_preserve,8,0,8,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,below_selector_resolution,False,1.2380477901968622e-05,3.95837482653447e-06,1.7461846861966167e-05,0.0,8.182922041188867e-05,21,0.0,0.047619047619047616,0.047619047619047616,0.0,False,,False,False,below_selector_resolution,6.529224458602117e-06,9.046371125664638e-06,4.304655098798918e-06,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_smooth_weighted_swap_low_high_top13_bbdef43a.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_smooth_weighted_swap_low_high_top13_bbdef43a.csv,e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_smooth_weighted_swap_low_high_top13,e247_body_vs_clean_neither,human_plus_oldlaw_context,lr_l1_c0p22,smooth_weighted,swap_low_high,13,13,13,0.25,0.2,1.6379937728677048,0.9974738361602309,0.9978948634668591,0.8160718855555242,0.5192307692307693,below_selector_resolution,False,1.1316930124679708e-05,1.15259590887572e-06,1.746966435597253e-05,0.058823529411764705,-0.00022642083661705836,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,1.5632435275487433e-06,3.7736904213924997e-06,3.5255626726835204e-07,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13_dde66cd5.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13_dde66cd5.csv,e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13,e247_only_vs_e256_only,human_social,lr_l2_c0p35,smooth_weighted,undo_low_preserve,13,13,0,0.25,0.0,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.16046176046176053,0.17307692307692307,below_selector_resolution,False,7.215661098085602e-06,5.558078090032054e-07,1.7586436498756096e-05,0.08823529411764706,0.0009129180794417158,21,0.0,0.7619047619047619,1.0,0.5714285714285714,False,,False,False,below_selector_resolution,1.7564365362196813e-05,1.978238978878009e-05,1.7027338027288477e-05,0.5714285714285714,0.0,1.0,0.0,0.7142857142857143,0.0
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top5_2dcaec31.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top5_2dcaec31.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,raw,add_high_preserve,5,0,5,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,below_selector_resolution,False,1.2660465897780283e-05,4.683402644494763e-06,1.759280647546379e-05,0.0,0.00014565792813181488,21,0.0,0.047619047619047616,0.047619047619047616,0.0,False,,False,False,below_selector_resolution,7.72571340764375e-06,1.1396100972044769e-05,6.477021353064584e-06,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top5_03cf4442.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top5_03cf4442.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top5,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,smooth_weighted,swap_low_high,5,5,5,0.25,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,below_selector_resolution,False,1.3171317411359088e-05,5.821168447461366e-06,1.7615873134858885e-05,0.0,0.00026600972525336886,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,7.89240871859748e-06,1.1529912203499512e-05,6.186723416161018e-06,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_bc700d93.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_bc700d93.csv,e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_undo_low_preserve_top13,e247_only_vs_e256_only,human_social,lr_l1_c0p22,anti_amp,undo_low_preserve,13,13,0,0.25,0.0,1.17667885508157,0.8571428571428571,0.8727106227106227,0.20571728422407154,0.40384615384615385,below_selector_resolution,False,5.350034657213543e-06,-2.5113542941772465e-06,1.7722688085142213e-05,0.35294117647058826,0.0009834908177372426,21,0.0,0.8571428571428571,1.0,0.7142857142857143,False,,False,False,below_selector_resolution,1.8408912252736524e-05,2.141296009120867e-05,1.7311414768002903e-05,0.7142857142857143,0.0,1.0,0.0,0.8571428571428571,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top5_f5d5323a.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top5_f5d5323a.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top5,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,raw,ctrl_undo_high_preserve,5,5,0,0.25,0.0,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,below_selector_resolution,False,9.58658941225028e-06,3.3503854371243247e-06,1.773643290570836e-05,0.08823529411764706,0.0008345884221385713,21,0.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,False,,False,False,below_selector_resolution,1.8207275074826815e-05,2.0754688906352955e-05,1.7017578001709564e-05,0.7142857142857143,0.0,0.8571428571428571,0.0,1.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_undo_low_preserve_top13_2d2c1198.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_undo_low_preserve_top13_2d2c1198.csv,e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_undo_low_preserve_top13,e247_body_vs_clean_neither,human_plus_oldlaw_context,lr_l1_c0p22,anti_amp,undo_low_preserve,13,13,0,0.25,0.0,1.6379937728677048,0.9974738361602309,0.9978948634668591,0.8160718855555242,0.5192307692307693,below_selector_resolution,False,1.2056462616326058e-05,6.820094100373567e-06,1.7991936815366686e-05,0.029411764705882353,0.0008081374765199767,21,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,False,,False,False,below_selector_resolution,1.6149882965125485e-05,1.7110229945268048e-05,1.4796901584728499e-05,0.14285714285714285,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_smooth_weighted_add_high_preserve_top13_0836abc5.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_smooth_weighted_add_high_preserve_top13_0836abc5.csv,e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_smooth_weighted_add_high_preserve_top13,e247_common_vs_e284_extra,human_plus_geometry,lr_l1_c0p22,smooth_weighted,add_high_preserve,13,0,13,0.0,0.35,1.5579172932330827,1.0,1.0,0.631578947368421,0.5,below_selector_resolution,False,1.0661245999749818e-05,-2.51537505679472e-06,1.819926199944124e-05,0.23529411764705882,-0.0004095793949198123,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,-2.382035273542999e-06,-1.5948434787514327e-06,-3.4190142657659018e-06,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_4fb6f696.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_4fb6f696.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,anti_amp,undo_low_preserve,13,13,0,0.5,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,below_selector_resolution,False,8.982262370974152e-06,2.4738199465933924e-06,1.82379221303246e-05,0.08823529411764706,0.0013176287761221261,21,0.0,0.6666666666666666,0.9047619047619048,0.2857142857142857,False,,False,False,below_selector_resolution,1.714568603870811e-05,1.9139143826902222e-05,1.6156231409235045e-05,0.7142857142857143,0.0,1.0,0.0,0.2857142857142857,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top8_45c659d1.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top8_45c659d1.csv,e247_only_vs_e256__human_social_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top8,e247_only_vs_e256_only,human_social,lr_l1_c0p22,raw,ctrl_undo_high_preserve,8,8,0,0.25,0.0,1.17667885508157,0.8571428571428571,0.8727106227106227,0.20571728422407154,0.40384615384615385,below_selector_resolution,False,1.4528680063019882e-05,1.0002352780663262e-05,1.8256881224669176e-05,0.0,0.0009676442447975608,21,0.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,False,,False,False,below_selector_resolution,1.6664064532850484e-05,1.8488813446438815e-05,1.3199533243820766e-05,0.8571428571428571,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top13_80812eab.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top13_80812eab.csv,e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top13,e247_common_vs_e284_extra,human_plus_geometry,lr_l2_c0p35,anti_amp,undo_low_preserve,13,13,0,0.5,0.0,1.5273353078463352,0.9771428571428571,0.9844620811287478,0.6216923260532283,0.48076923076923084,below_selector_resolution,False,1.2451065222210657e-05,7.200840530428439e-06,1.8287000649970447e-05,0.029411764705882353,0.0013911249734181452,21,0.0,0.6666666666666666,0.8095238095238095,0.42857142857142855,False,,False,False,below_selector_resolution,1.7089920355876104e-05,2.0514215336962238e-05,1.3557420133035965e-05,0.7142857142857143,0.0,0.8571428571428571,0.0,0.42857142857142855,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top8_85b2949e.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top8_85b2949e.csv,e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top8,e247_body_vs_clean_neither,human_plus_oldlaw_context,lr_l1_c0p22,anti_amp,ctrl_undo_high_preserve,8,8,0,0.25,0.0,1.6379937728677048,0.9974738361602309,0.9978948634668591,0.8160718855555242,0.5192307692307693,below_selector_resolution,False,1.2009896722544883e-05,6.522859980132392e-06,1.8427686662501244e-05,0.029411764705882353,0.0009319579659362587,21,0.0,0.8571428571428571,1.0,0.7142857142857143,False,,False,False,below_selector_resolution,1.8574963515050767e-05,2.101388897716311e-05,1.7751003952396604e-05,0.8571428571428571,0.0,1.0,0.0,0.7142857142857143,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top13_f122ab34.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top13_f122ab34.csv,e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top13,e247_only_vs_e256_only,human_social,lr_l2_c0p35,smooth_weighted,ctrl_add_low_preserve,13,0,13,0.0,0.2,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.16046176046176053,0.17307692307692307,below_selector_resolution,False,1.1185287373262072e-05,-1.4108652549162792e-06,1.8434732252614548e-05,0.17647058823529413,-0.0008108698631965061,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,-1.1498281544107856e-06,7.025594550429706e-07,-1.8424452816795864e-06,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top8_5a210105.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top8_5a210105.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top8,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,smooth_weighted,swap_low_high,8,8,8,0.25,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,below_selector_resolution,False,1.3841842470563189e-05,6.219099536115095e-06,1.8462888716021212e-05,0.0,0.00023440166563631903,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,8.33505196295237e-06,1.074532311646578e-05,5.722545116497302e-06,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top8_69c70611.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top8_69c70611.csv,e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top8,e247_only_vs_e256_only,human_social,lr_l2_c0p35,smooth_weighted,ctrl_add_low_preserve,8,0,8,0.0,0.2,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.16046176046176053,0.17307692307692307,below_selector_resolution,False,1.2724733231801014e-05,2.75780805738524e-06,1.8566492341899995e-05,0.058823529411764705,-0.0003734646618431814,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,2.895640094229748e-06,5.657709926511825e-06,2.234849356933717e-06,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_smooth_weighted_ctrl_undo_high_preserve_top8_b4126c72.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_smooth_weighted_ctrl_undo_high_preserve_top8_b4126c72.csv,e247_only_vs_e256__human_social_lr_l1_c0p2_smooth_weighted_ctrl_undo_high_preserve_top8,e247_only_vs_e256_only,human_social,lr_l1_c0p22,smooth_weighted,ctrl_undo_high_preserve,8,8,0,0.25,0.0,1.17667885508157,0.8571428571428571,0.8727106227106227,0.20571728422407154,0.40384615384615385,below_selector_resolution,False,1.4799146184534736e-05,1.0272042404112215e-05,1.8658062354352225e-05,0.0,0.0009115493799941587,21,0.0,0.8095238095238095,0.8571428571428571,0.5714285714285714,False,,False,False,below_selector_resolution,2.0539342648315792e-05,2.2748684414240827e-05,1.5221417262894256e-05,1.0,0.0,0.5714285714285714,0.0,0.8571428571428571,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top8_03ce39e3.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top8_03ce39e3.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top8,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,anti_amp,ctrl_undo_high_preserve,8,8,0,0.25,0.0,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,below_selector_resolution,False,1.220894116991986e-05,6.661838939064332e-06,1.867551409939939e-05,0.029411764705882353,0.0010159987296837203,21,0.0,0.8095238095238095,1.0,0.7142857142857143,False,,False,False,below_selector_resolution,2.1430709427575207e-05,2.3332128309460953e-05,1.7954544608794003e-05,0.7142857142857143,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_swap_low_high_top8_279a9c47.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_swap_low_high_top8_279a9c47.csv,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_swap_low_high_top8,e247_body_vs_clean_neither,human_plus_geometry,lr_l2_c0p35,raw,swap_low_high,8,8,8,0.25,0.2,1.5982970683600024,0.9864669794298088,0.9908576927703597,0.7631310986637494,0.48076923076923084,below_selector_resolution,False,1.3352932217090367e-05,4.5703101295783e-06,1.869854641822231e-05,0.0,0.00012080773559972058,21,0.0,0.047619047619047616,0.047619047619047616,0.0,False,,False,False,below_selector_resolution,6.601269640380782e-06,8.74350906812737e-06,5.1677873901210945e-06,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_undo_high_preserve_top8_3bdf7d26.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_undo_high_preserve_top8_3bdf7d26.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_ctrl_undo_high_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,anti_amp,ctrl_undo_high_preserve,8,8,0,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,below_selector_resolution,False,1.2376371190090834e-05,6.790009142462532e-06,1.8862967809202618e-05,0.029411764705882353,0.0009357356069577549,21,0.0,1.0,1.0,1.0,False,,False,False,below_selector_resolution,2.2438616621543753e-05,2.6311130751539535e-05,1.9811775437900937e-05,1.0,0.0,1.0,0.0,1.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_9a6b5b87.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_9a6b5b87.csv,e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3,e247_only_vs_e256_only,human_social,lr_l2_c0p35,smooth_weighted,undo_low_preserve,3,3,0,0.5,0.0,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.16046176046176053,0.17307692307692307,below_selector_resolution,False,1.3385950899767689e-05,8.148020616897479e-06,1.8901903606972796e-05,0.029411764705882353,0.00045352893106984093,21,0.0,0.7619047619047619,0.8095238095238095,0.5714285714285714,False,,False,False,below_selector_resolution,1.88138637889866e-05,2.0624163753115395e-05,1.7115383945557064e-05,0.5714285714285714,0.0,0.7142857142857143,0.0,1.0,0.0
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_ctrl_undo_high_preserve_top8_d0840e02.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_ctrl_undo_high_preserve_top8_d0840e02.csv,e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_ctrl_undo_high_preserve_top8,e247_common_vs_e284_extra,human_plus_geometry,lr_l2_c0p35,anti_amp,ctrl_undo_high_preserve,8,8,0,0.25,0.0,1.5273353078463352,0.9771428571428571,0.9844620811287478,0.6216923260532283,0.48076923076923084,below_selector_resolution,False,1.2517280992185426e-05,6.903561850232469e-06,1.9010128193515955e-05,0.029411764705882353,0.0009744511437020376,21,0.0,0.9523809523809523,1.0,0.8571428571428571,False,,False,False,below_selector_resolution,2.3302776931125034e-05,2.5181293392112354e-05,1.8419344173173652e-05,0.8571428571428571,0.0,1.0,0.0,1.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top5_cf5aa508.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top5_cf5aa508.csv,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top5,e247_body_vs_clean_neither,human_plus_geometry,lr_l2_c0p35,anti_amp,undo_low_preserve,5,5,0,0.5,0.0,1.5982970683600024,0.9864669794298088,0.9908576927703597,0.7631310986637494,0.48076923076923084,below_selector_resolution,False,9.190262766399361e-06,2.3814939057900986e-06,1.9024427736863208e-05,0.08823529411764706,0.0009205440629672379,21,0.0,0.7619047619047619,0.8571428571428571,0.5714285714285714,False,,False,False,below_selector_resolution,1.8926726243281843e-05,2.0417956731450504e-05,1.7589029711703266e-05,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_undo_low_preserve_top3_c27b0ebf.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_undo_low_preserve_top3_c27b0ebf.csv,e247_only_vs_e256__human_social_lr_l1_c0p2_raw_undo_low_preserve_top3,e247_only_vs_e256_only,human_social,lr_l1_c0p22,raw,undo_low_preserve,3,3,0,0.5,0.0,1.17667885508157,0.8571428571428571,0.8727106227106227,0.20571728422407154,0.40384615384615385,below_selector_resolution,False,9.90225751653335e-06,3.170488032850969e-06,1.902688971126129e-05,0.08823529411764706,0.001301576201015897,21,0.0,0.7142857142857143,0.9047619047619048,0.42857142857142855,False,,False,False,below_selector_resolution,1.870370284315292e-05,2.3365063970505787e-05,1.7366113003858908e-05,0.42857142857142855,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
