basename,target,feature,actual_abs_weighted_mean,actual_signed_weighted_mean,abs_z_worst_abs,abs_z_max_abs,signed_z_worst_abs,signed_z_max_abs,abs_worst_mode_dominance,signed_worst_mode_dominance,row_abs_z,subject_abs_z,dateblock_abs_z,row_signed_z,subject_signed_z,dateblock_signed_z,source,family,human_story
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,calendar__post25_relief_window,-0.0752408962110141,-0.19017177645041575,0.06978070979289294,1.1626656340628194,0.8864790148021598,1.9321639986793135,0.515625,0.796875,1.1626656340628194,0.38037378529022275,-0.06978070979289294,-1.9321639986793135,-1.8492743325942262,-0.8864790148021598,calendar,cashflow_calendar,post25 relief window
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__morning_after_badnight,-0.1247646658164103,-0.1628313525972039,0.027094044579282495,0.8388376714330057,0.8827795377982215,1.131205607505587,0.53125,0.8125,-0.027094044579282495,-0.8388376714330057,-0.13921306822440338,-1.131205607505587,-0.9663060205148446,-0.8827795377982215,human_social,nextday_echo,High morning heart/mobility after a possibly fragmented night.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__payeom_post3_relief_home,0.057175291436380685,0.1560525462389765,0.0672475354861813,0.38852273935145504,0.8786958509553532,1.1341151006332217,0.5546875,0.8359375,0.0672475354861813,0.0993306075082733,0.38852273935145504,0.8786958509553532,1.133561094207447,1.1341151006332217,cashflow,post_pay_relief,After anchor eom: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__vehicle_noise_day,-0.13757798809679136,-0.09483509257921592,0.06838813548190471,0.9584782168531312,0.8758342816853739,1.6986777039700716,0.5,0.828125,-0.9584782168531312,-0.6242518081510462,-0.06838813548190471,-0.9838872817153761,-0.8758342816853739,-1.6986777039700716,human_social,environment,Vehicle ambience and GPS speed.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,e280__bright_light_late,0.16284004931360946,-0.07297122331212481,0.4271248568556286,0.8352133202497639,0.8748464944017871,1.3355269199847701,0.6875,0.828125,0.8352133202497639,0.4271248568556286,-0.7342573318986034,-1.3355269199847701,-0.8781777209090156,-0.8748464944017871,human_social,bedtime_phone,Phone/wearable light exposure near sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,e280__pay20_post3_relief_home,0.46544060960722683,0.16497895825977946,0.0508591651366693,1.3802732327315967,0.8693622231018834,1.7782287817466995,0.5078125,0.84375,-1.3802732327315967,0.22907351920553876,0.0508591651366693,0.8693622231018834,1.7782287817466995,1.5474494611715544,cashflow,routine_calendar,After anchor 20: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,episode__social_overload,-0.06042288997868535,-0.12371325364113919,0.18146602029401407,0.7615232543138588,0.8637097087891198,1.1999343812174403,0.5703125,0.7734375,-0.2619817033853197,-0.7615232543138588,-0.18146602029401407,-1.1999343812174403,-0.8637097087891198,-0.9390361065134959,episode,social_overload,"late communication, public social evening, night-out mobility, less isolation"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,e280__quiet_dark_bedtime,0.006820153141232732,0.07649436777610343,0.4825984115468864,1.4951741740514595,0.8526935799796614,1.7923374418282532,0.6875,0.7890625,-0.4825984115468864,-1.4911198539257442,-1.4951741740514595,0.8526935799796614,1.0031994083617812,1.7923374418282532,human_social,routine_calendar,Low late light/screen/mobility with charging.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay15_post3_late_shopping,0.35166275684753195,-0.21800848566646952,0.1697100263139968,0.5353732145774344,0.8489385832993436,1.36816563627952,0.6015625,0.796875,0.1697100263139968,-0.5353732145774344,-0.2806212347969657,-1.36816563627952,-1.0750933037449573,-0.8489385832993436,cashflow,post_pay_spend,After anchor 15: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay20_post3_spend_outing,0.04039498543687368,-0.10191183342041145,0.20126032318352916,1.218663543932774,0.846551879935583,1.2716628905023113,0.59375,0.7890625,0.20126032318352916,-0.5245264631289899,-1.218663543932774,-0.8498469425005789,-0.846551879935583,-1.2716628905023113,cashflow,post_pay_spend,First 3 days after anchor 20: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay25_pre7_budget_squeeze,0.2820454258203127,0.13901806472441405,0.18730704185047434,2.0629038978146843,0.8378449960484,1.1170683323465582,0.6015625,0.8046875,2.0629038978146843,0.18730704185047434,0.2787216662771223,1.1170683323465582,0.8378449960484,0.842316033020525,cashflow,pre_pay_stress,Week before anchor 25: budget squeeze and late money rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__pay25_post3_late_shopping,-0.01874301311753595,-0.1749840674307349,0.10224643701741454,1.3873455135368122,0.8327791058721086,1.6993207536753632,0.515625,0.7890625,1.3873455135368122,0.2360735584128415,-0.10224643701741454,-1.682448140006615,-1.6993207536753632,-0.8327791058721086,cashflow,post_pay_spend,After anchor 25: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__sensor_sparse_day,-0.09945257505239276,0.1328579621925308,0.035176050636355906,1.3145862706751525,0.8206740022885067,1.1143809197496148,0.5546875,0.8203125,0.035176050636355906,1.3145862706751525,0.8394152883676759,1.0983075353803882,1.1143809197496148,0.8206740022885067,human_social,measurement_state,Sparse sensor counts that may encode phone/watch availability.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,cash__pay15_post3_late_shopping,0.19861647488048007,-0.14987251560781836,0.4418331271103034,1.254801666231213,0.8166098670160904,1.079532601347397,0.671875,0.796875,-1.254801666231213,-0.7942177786919489,0.4418331271103034,-1.079532601347397,-0.9605738433891108,-0.8166098670160904,cashflow,post_pay_spend,After anchor 15: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,e280__weekend_ritual_rest,0.10967376054264927,0.06626838837922953,0.1193754654991212,1.056336974840243,0.8137774860917415,1.2115740991627373,0.5078125,0.8046875,1.056336974840243,0.20777060695446053,0.1193754654991212,0.8137774860917415,0.8794600158678929,1.2115740991627373,human_social,routine_calendar,Weekend routine/religion/charge and low mobility.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__overtraining_arousal,0.12660228730330197,0.07173393868385866,0.6084187931489211,1.9791006819847503,0.8109817087675075,0.9170641892579208,0.6953125,0.8125,1.9791006819847503,0.6084187931489211,0.7119050438172225,0.9156910265266522,0.8109817087675075,0.9170641892579208,human_social,physical_fatigue,Physical load plus high evening/presleep heart rate.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__bright_light_late,0.05217800667894406,-0.11958281856413046,0.38742856844169277,0.799792372348151,0.8038927358211221,1.271464952832743,0.6640625,0.8203125,0.799792372348151,0.38742856844169277,-0.7005014213384707,-1.271464952832743,-0.8038927358211221,-0.8451285078386006,human_social,sleep_fragment,Phone/wearable light exposure near sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__screen_fragmentation,-0.012329519583291478,0.06827973942101455,0.21873279664074624,0.6700980449076501,0.7990133679732851,0.9433691198871641,0.5390625,0.7890625,-0.21873279664074624,0.6700980449076501,0.2606121526920275,0.8605252193476403,0.9433691198871641,0.7990133679732851,human_social,sleep_fragment,Many short screen sessions late.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,hstory__single_app_monotony,-0.11071088174290082,0.13205965518063403,0.13890552169425965,0.9566982146324996,0.7935204539927767,1.3559730689781742,0.6015625,0.75,-0.9566982146324996,-0.13890552169425965,-0.7438135069658717,1.3559730689781742,0.7935204539927767,0.865897873326665,human_social,routine_anchor,One dominant app or ritual dominates the day.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,episode__routine_anchor_recovery,-0.05417270772958369,0.13659119836014624,0.03547708736794344,0.9195097505942978,0.791906954111472,1.4061299335581283,0.5,0.8046875,-0.9195097505942978,-0.21117137497717892,0.03547708736794344,1.1028615513473,0.791906954111472,1.4061299335581283,episode,routine_anchor_recovery,"stable home/charging/ritual routine, quiet bedtime, lower arousal recovery"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__quiet_dark_bedtime,-0.05353846690724416,0.08283264449887298,0.22295912488482628,1.1945345216118268,0.7909672880123719,0.9538039701057821,0.578125,0.8125,-1.1945345216118268,-0.22295912488482628,-0.43368100302102763,0.8455035439536651,0.7909672880123719,0.9538039701057821,human_social,routine_calendar,Low late light/screen/mobility with charging.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,cash__payeom_pre7_budget_squeeze,0.11864956960663511,-0.10716889183992052,1.6143798205143751,4.034692686526575,0.7884198258956918,0.860637521378722,0.9609375,0.7578125,4.034692686526575,1.6143798205143751,2.2037662774843034,-0.860637521378722,-0.850707039521932,0.7884198258956918,cashflow,pre_pay_stress,Week before anchor eom: budget squeeze and late money rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S1,e280__single_app_monotony,0.10114373373417719,0.1406535955201694,0.03801473251702013,1.0409233445725152,0.7752895308720653,1.3445997942134946,0.5390625,0.7578125,-1.0409233445725152,-0.03801473251702013,-0.6991612800627278,1.3445997942134946,0.7752895308720653,0.7922796309961726,human_social,routine_calendar,One dominant app or ritual dominates the day.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,e280__media_binge_late,0.017744050012594985,0.07532243719541488,0.7989003597247702,2.0926721969754825,0.7727089246434005,1.0098698464274616,0.828125,0.796875,0.7989003597247702,2.0926721969754825,1.8707993457648988,1.0098698464274616,0.9871546300730272,0.7727089246434005,human_social,media_game,Late video/music/game consumption.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,e280__morning_after_badnight,-0.3091769413118065,-0.14989308407970173,0.34453226334626524,1.3475395217683872,0.772511033050621,1.2227376986287029,0.640625,0.7734375,-0.34453226334626524,-1.3475395217683872,-0.7279286066413155,-1.2227376986287029,-0.99467275429494,-0.772511033050621,human_social,diary_global,High morning heart/mobility after a possibly fragmented night.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,episode__home_recovery,0.05638879447824654,0.09677489351603889,0.43675105340586545,1.0542971083979555,0.7691666032821542,1.6252781032112145,0.6328125,0.7890625,-0.43675105340586545,-1.0542971083979555,-0.9544334531279028,0.7691666032821542,0.8314127045123139,1.6252781032112145,episode,home_recovery,"home stability, afterwork recovery, low HR recovery, quiet/dark bedtime"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,hstory__quiet_dark_bedtime,-0.142525674262808,0.11365937204601838,0.11617174135857333,1.5229863774212486,0.7680559607925739,0.9382942823732882,0.5625,0.796875,-1.5229863774212486,-0.11617174135857333,-0.31551301045200364,0.8468437532889315,0.7680559607925739,0.9382942823732882,human_social,routine_anchor,Low late light/screen/mobility with charging.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,e280__sedentary_screen_day,-0.05642314083538013,-0.05754998582637386,0.20280177327064577,1.1962450638966238,0.7570359395642575,1.222544368046153,0.5546875,0.8046875,-1.032220759255812,0.20280177327064577,1.1962450638966238,-1.1617957971033657,-0.7570359395642575,-1.222544368046153,human_social,media_game,Low movement but high screen/media/social day.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,Q1,cash__pay25_near7_calendar_only,-0.5110513237830671,-0.1852269934380705,1.0004317853940565,2.543975439648493,0.7552218184094674,1.435499657802377,0.8359375,0.765625,-2.543975439648493,-2.1367049705442294,-1.0004317853940565,-1.3812888425627148,-1.435499657802377,-0.7552218184094674,cashflow,calendar_only,Near anchor 25: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,S3,hstory__quiet_dark_bedtime,-0.046139202116221106,0.0964095980469386,0.7042155350106251,1.3752325932819998,0.7499153436113367,1.6151219208902101,0.734375,0.796875,-0.7042155350106251,-1.3105610605442308,-1.3752325932819998,0.7499153436113367,0.9380635010204991,1.6151219208902101,human_social,routine_anchor,Low late light/screen/mobility with charging.
