route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score
r149_q2_s3_tail,149,id06,2024-08-23,q2_s3_tail,"Q2,S3",2,1,1,1.0866536152210942,1.0120514285714286,0.5060257142857143,0.5913271251131181,0.5721371428571429,0.5780214285714287,0.6138485714285715,0.7664571428571428,0.0027681197833349,0.0055362395666699,1,2,1,0,100010,"1,5",0.4338768115942029,0.3154438405797101,0.271286231884058,0.4379936594202898,1,1,1,1,-3.891615706513909e-06,-1.9458078532569543e-06,-0.0054087067410288,-0.0027043533705144,9.0,1.5,0.5,0.5864285714285715,0.4462857142857143,0.0,0.06754285714285713,0.2547666220321049,0.5,0,0.4495040760869565
r184_full_state,184,id08,2024-08-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.0917414478331082,1.873785714285714,0.2676836734693877,0.262139729494842,0.4080016326530611,0.4410836734693877,0.3383183673469387,0.1879371428571428,0.0008851858975214,0.0061963012826503,7,5,5,2,1111111,"0,1,2,3,4,5,6",0.4379528985507246,0.9685235507246376,0.4547101449275362,0.5447871376811595,3,0,0,7,-1.784074750067085e-06,-2.54867821438155e-07,-0.0011837964488514564,-0.00016911377840735092,1.4285714285714286,0.42857142857142855,0.42857142857142855,0.49604081632653063,0.3772244897959184,0.0,-0.20210693877551028,0.0534893849365586,1.0,0,0.44917572463768113
r204_s23_core,204,id09,2024-08-09,s23_core,"S2,S3",2,0,2,1.261347654615664,1.1039571428571429,0.5519785714285714,0.5417856964898591,0.5495542857142857,0.3517499999999999,0.6485142857142857,0.4888771428571428,0.0006950868624556,0.0013901737249112,1,1,1,1,110,"4,5",0.5543478260869565,0.1526268115942029,0.6385869565217391,0.5045425724637681,1,1,1,1,-3.437869131362172e-06,-1.718934565681086e-06,-0.0011742491221169,-0.00058712456105845,5.0,1.5,0.5,0.544142857142857,0.3565714285714286,0.0,0.06665285714285712,0.1306663628991033,0.5,0,0.44917119565217395
r246_q_subjective,246,id10,2024-09-23,q_subjective,"Q1,Q2,Q3",3,1,0,1.2924165091322386,1.4061,0.4687,0.5676524423425611,0.5984,0.5035666666666667,0.4609619047619048,0.7070571428571428,0.0006756353009037,0.0020269059027111,2,3,1,0,1110000,"0,1,2",0.5742753623188406,0.5849184782608695,0.3564311594202898,0.5379755434782608,2,2,1,1,-1.9680492824807195e-06,-6.560164274935731e-07,-0.0005273787957369564,-0.0001757929319123188,8.0,1.3333333333333333,0.6666666666666666,0.5793333333333333,0.2969523809523809,0.0,0.1783123809523809,0.04421462282998185,0.5,0,0.44905570652173915
r104_recovery_route,104,id04,2024-10-28,recovery_route,"Q1,S2,S3,S4",4,0,3,1.5727203380082575,2.2232857142857148,0.5558214285714287,0.59104979588109,0.5928714285714285,0.4118642857142857,0.4541085714285714,0.651837142857143,0.0009093742276755,0.0036374969107022,2,4,3,0,1000111,"0,4,5,6",0.7223731884057971,0.6632699275362319,0.5095108695652174,0.6670289855072463,4,2,1,2,3.981841985301762e-06,9.954604963254405e-07,-0.0036154607301765998,-0.0009038651825441499,9.5,2.25,1.0,0.5562857142857143,0.29528571428571426,0.0,0.5484007142857144,0.08449101730371505,0.5,0,0.44881114130434785
r136_q_subjective,136,id06,2024-07-16,q_subjective,"Q1,Q2,Q3",3,1,0,0.8783333383396674,0.7937428571428571,0.2645809523809523,0.3586048232949417,0.423047619047619,0.6010333333333333,0.4099999999999999,0.5488971428571429,0.0012221134297187,0.0036663402891562,2,3,1,0,1110000,"0,1,2",0.2934782608695652,0.5849184782608695,0.248641304347826,0.3675905797101449,1,1,1,2,-5.526029441119323e-06,-1.842009813706441e-06,-0.0035649650417381,-0.0011883216805793667,4.333333333333333,1.0,0.3333333333333333,0.6294285714285714,0.38114285714285717,0.0,-0.23468666666666668,0.1808510876511733,0.5,0,0.4485439311594203
r063_q2_s3_tail,63,id03,2024-08-21,q2_s3_tail,"Q2,S3",2,1,1,1.063451614512226,0.9759228571428572,0.4879614285714285,0.5484485536845467,0.5738914285714286,0.46895,0.5841885714285715,0.5162771428571429,0.0017551295899351,0.0035102591798703,1,2,1,0,100010,"1,5",0.4193840579710144,0.3154438405797101,0.4076086956521739,0.4331023550724637,1,1,1,1,-3.184420277764858e-06,-1.592210138882429e-06,-0.0028959385292624,-0.0014479692646312,8.0,1.5,0.5,0.5415714285714286,0.40085714285714286,0.0,0.03498142857142866,0.218136185903761,0.5,0,0.44831748188405796
r161_q1q3_subjective,161,id07,2024-07-23,q1q3_subjective,"Q1,Q3",2,0,0,1.183321554861355,1.0178885714285717,0.5089442857142857,0.5100929492602126,0.6372514285714286,0.3240357142857143,0.4008057142857142,0.4408971428571428,0.0001941055457156,0.0003882110914312,2,2,1,0,1010000,"0,2",0.4981884057971014,0.46875,0.707427536231884,0.4964764492753623,2,0,0,2,-2.3776114999628435e-07,-1.1888057499814218e-07,-0.0003876598925978,-0.0001938299462989,7.0,3.0,1.0,0.29557142857142854,0.6542857142857144,0.0,0.5993499999999999,0.04141461513214905,0.5,0,0.44822010869565215
r005_s_stage,5,id01,2024-08-06,s_stage,"S1,S2,S3,S4",4,0,4,1.442684888004457,1.785582857142857,0.4463957142857142,0.4718266234304816,0.4805999999999999,0.4090714285714285,0.3036,0.6886171428571428,0.0004571327237459,0.0018285308949836,3,3,1,1,1111,"3,4,5,6",0.6499094202898551,0.6632699275362319,0.5140398550724637,0.5966304347826087,4,3,1,1,4.530082905005315e-07,1.1325207262513288e-07,-0.0010323516585216302,-0.00025808791463040754,7.0,2.5,1.0,0.5285714285714286,0.41714285714285715,1.0,0.492235,0.0210911473045971,0.75,0,0.4479053442028986
r098_q_subjective,98,id04,2024-10-19,q_subjective,"Q1,Q2,Q3",3,1,0,0.8490620031938124,0.7588828571428573,0.2529609523809524,0.3215248232949418,0.4203542857142857,0.6500809523809524,0.4891047619047619,0.4486171428571429,0.0071691581991323,0.0215074745973969,2,2,2,1,1110000,"0,1,2",0.2771739130434782,0.46875,0.2092391304347826,0.3687454710144927,1,1,1,2,-7.13601165209812e-06,-2.3786705506993734e-06,-0.0208868533226401,-0.006962284440880033,5.0,1.0,0.3333333333333333,0.6560952380952382,0.43961904761904763,0.0,-0.25349238095238097,0.4355257656969079,0.5,0,0.447703804347826
r245_q2_hardtail,245,id10,2024-09-22,q2_hardtail,Q2,1,1,0,1.0510749712788388,0.6139257142857142,0.6139257142857142,0.7863599999358288,0.7280800000000002,0.3279428571428571,0.7417314285714286,0.7474171428571429,0.0012121505583341,0.0012121505583341,0,1,1,0,100000,1,0.4080615942028985,0.0337409420289855,0.6997282608695652,0.4117481884057971,1,1,1,0,-2.8548471155256658e-06,-2.8548471155256658e-06,-0.0012121505583341,-0.0012121505583341,6.0,1.0,1.0,0.4177142857142857,0.2445714285714285,0.0,0.6570657142857145,0.1017451240196761,0.5,0,0.4476924818840579
r034_full_state,34,id02,2024-09-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.1454745771513697,2.0602857142857136,0.2943265306122448,0.2949348315356584,0.3965436734693877,0.4371959183673469,0.3000751020408163,0.3529371428571429,0.0004702670270792,0.0032918691895548,7,5,4,2,1111111,"0,1,2,3,4,5,6",0.4732789855072464,0.9685235507246376,0.4624094202898551,0.5470153985507247,4,0,0,7,-7.459246962569306e-07,-1.0656067089384723e-07,-0.00041611928539338357,-5.9445612199054794e-05,7.714285714285714,1.5714285714285714,0.5714285714285714,0.4593469387755101,0.4842448979591837,0.0,-0.016211836734693865,0.03238255376145135,0.75,0,0.4475475543478261
r220_nonq2_full,220,id09,2024-09-11,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.297363801486369,1.9605828571428572,0.3267638095238095,0.3515153987070586,0.4150247619047619,0.4274285714285714,0.2444199999999999,0.5461771428571428,7.295715235908592e-05,0.0004377429141545,6,4,4,2,1011111,"0,2,3,4,5,6",0.5769927536231884,0.9026268115942028,0.4782608695652174,0.5684782608695652,5,0,0,6,-6.687230469391766e-07,-1.1145384115652943e-07,-0.00041292727906158146,-6.882121317693025e-05,3.0,1.1666666666666667,0.8333333333333334,0.4711428571428571,0.5602857142857143,0.0,0.28045000000000003,0.020808032179456662,0.8,0,0.4474094202898551
r130_q1q3_subjective,130,id06,2024-07-09,q1q3_subjective,"Q1,Q3",2,0,0,1.4369132025561573,1.2939857142857143,0.6469928571428571,0.6886300921173556,0.7438800000000001,0.2828499999999999,0.5658942857142857,0.6730171428571429,0.0004995783654768,0.0009991567309537,1,1,1,1,1010000,"0,2",0.6444746376811594,0.1526268115942029,0.7774003623188406,0.5636073369565217,2,0,0,2,-8.084394761197315e-07,-4.0421973805986575e-07,-0.0009991567309537,-0.00049957836547685,13.0,2.0,1.0,0.35957142857142854,0.74,0.0,0.6791357142857144,0.0689162972832261,0.5,0,0.4471059782608696
r086_q3_quality,86,id04,2024-09-19,q3_quality,Q3,1,0,0,0.9425654553938514,0.5016971428571431,0.5016971428571431,0.5202430768014464,0.49912,0.5941428571428572,0.7939371428571428,0.4614571428571429,0.0010448040110362,0.0010448040110362,1,1,0,0,10000,2,0.3269927536231884,0.1526268115942029,0.2545289855072464,0.32625,1,1,1,0,-4.331151605074243e-06,-4.331151605074243e-06,-0.0008418371581193,-0.0008418371581193,9.0,4.0,1.0,0.7417142857142857,0.524,1.0,0.6796371428571429,0.0800942214400642,0.5,0,0.4469882246376811
r211_q_subjective,211,id09,2024-08-16,q_subjective,"Q1,Q2,Q3",3,1,0,1.0077817371228217,0.8755485714285711,0.2918495238095237,0.3313038709139894,0.4172723809523809,0.4805809523809524,0.4139428571428571,0.3382371428571429,0.0005083615744468,0.0015250847233404,3,3,0,0,1110000,"0,1,2",0.3713768115942029,0.6632699275362319,0.3885869565217391,0.4277672101449275,2,2,1,1,-1.1685554997001775e-06,-3.895184999000592e-07,-0.0014824071827504,-0.0004941357275834666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5182857142857142,0.6059047619047618,0.0,0.10564571428571425,0.07763743461015965,1.0,0,0.44688179347826085
r082_recovery_route,82,id04,2024-09-13,recovery_route,"Q1,S2,S3,S4",4,0,3,1.2633483522939717,1.5852971428571427,0.3963242857142857,0.3935069387382328,0.4771514285714285,0.3924857142857142,0.3588314285714286,0.3783771428571428,0.0008778073826229,0.0035112295304919,2,4,2,0,1000111,"0,4,5,6",0.5570652173913043,0.6632699275362319,0.551177536231884,0.5659556159420289,4,2,1,2,4.00514151962419e-06,1.0012853799060475e-06,-0.0027413305233888,-0.0006853326308472,7.0,2.5,1.0,0.4988571428571428,0.40214285714285714,1.0,0.47826357142857145,0.05355084361654609,0.75,0,0.4467685688405798
r086_q2_hardtail,86,id04,2024-09-19,q2_hardtail,Q2,1,1,0,0.2653207427074102,0.0384285714285713,0.0384285714285713,0.1429199999358289,0.23448,0.5747428571428571,0.0915485714285714,0.4614571428571429,2.1057169547256116e-05,2.1057169547256116e-05,1,1,0,0,100000,1,0.0153985507246376,0.1526268115942029,0.2740036231884058,0.073695652173913,1,1,1,0,-0.0003296010682318,-0.0003296010682318,0.0173457368374626,0.0173457368374626,4.0,1.0,1.0,0.524,0.1971428571428571,1.0,0.2901628571428571,0.3864000000000002,0.5,0,0.4467504528985507
r124_q3_quality,124,id05,2024-11-17,q3_quality,Q3,1,0,0,1.1833858268224229,0.6723800000000001,0.6723800000000001,0.6538716482300178,0.7505142857142857,0.2748142857142857,0.5309314285714285,0.5087771428571428,0.0002380090869432,0.0002380090869432,1,1,0,0,10000,2,0.4986413043478261,0.1526268115942029,0.791213768115942,0.4669474637681159,1,1,1,0,-1.4559047231534974e-07,-1.4559047231534974e-07,-0.0002377129164667,-0.0002377129164667,14.0,3.0,1.0,0.1785714285714285,0.6417142857142857,0.0,0.6853114285714286,0.0455263392291729,0.5,0,0.4466213768115942
r056_q2_s3_tail,56,id02,2024-10-14,q2_s3_tail,"Q2,S3",2,1,1,1.026918389128654,0.8943171428571428,0.4471585714285714,0.5034128393988324,0.6101485714285714,0.3910928571428572,0.4937942857142857,0.5004171428571428,0.0013659504772297,0.0027319009544595,1,1,1,1,100010,"1,5",0.3854166666666667,0.1526268115942029,0.5557065217391305,0.3930434782608696,2,0,0,2,-3.5761098385036317e-06,-1.7880549192518158e-06,-0.002642974608434219,-0.0013214873042171095,5.0,1.5,1.0,0.3335714285714285,0.6311428571428572,0.0,0.5034371428571429,0.0842827206731028,0.5,0,0.4465715579710146
r030_q2_s3_tail,30,id02,2024-08-29,q2_s3_tail,"Q2,S3",2,1,1,0.9769631216425664,0.843917142857143,0.4219585714285715,0.4819971251131182,0.5466,0.3591785714285714,0.4854485714285714,0.4711771428571429,0.002250853899993,0.004501707799986,1,2,0,0,100010,"1,5",0.3523550724637681,0.3154438405797101,0.6231884057971014,0.4199184782608695,1,1,1,1,-1.4836765681384065e-06,-7.418382840692032e-07,-0.0044772782142818,-0.0022386391071409,10.5,1.5,0.5,0.4058571428571428,0.6425714285714286,0.0,0.04398142857142856,0.2953494542420071,0.5,0,0.446514945652174
r101_q2_s3_tail,101,id04,2024-10-24,q2_s3_tail,"Q2,S3",2,1,1,0.9943466657226492,0.7694371428571427,0.3847185714285713,0.3865471251131181,0.5022685714285714,0.5087071428571429,0.6234142857142857,0.2701371428571428,0.0022365002491246,0.0044730004982493,2,1,2,1,100010,"1,5",0.363677536231884,0.3154438405797101,0.3509963768115942,0.4034873188405797,2,0,0,2,-4.338090866972783e-06,-2.1690454334863916e-06,-0.0036597433933583954,-0.0018298716966791977,5.5,1.5,1.0,0.5258571428571428,0.39742857142857146,1.0,0.48362000000000005,0.08413024813253524,1.0,0,0.4464719202898551
r208_s23_core,208,id09,2024-08-13,s23_core,"S2,S3",2,0,2,0.911622051929186,0.7079285714285715,0.3539642857142857,0.3466942679184305,0.4272057142857142,0.4275214285714285,0.5138714285714286,0.2837771428571429,0.0014226969915656,0.0028453939831313,1,1,2,1,110,"4,5",0.3111413043478261,0.1526268115942029,0.4773550724637681,0.3426585144927537,1,1,1,1,-5.208670013611666e-06,-2.604335006805833e-06,-0.0027980893364285,-0.00139904466821425,7.5,1.5,0.5,0.550142857142857,0.44571428571428573,0.0,-0.01160428571428579,0.1778110805029721,0.5,0,0.44637681159420295
r073_q2_s3_tail,73,id03,2024-09-19,q2_s3_tail,"Q2,S3",2,1,1,0.9217612228011128,0.7050057142857143,0.3525028571428572,0.3993171251131182,0.4124857142857143,0.5887428571428571,0.5292571428571429,0.4600771428571428,0.0006221845120193,0.0012443690240386,2,2,0,0,100010,"1,5",0.3161231884057971,0.46875,0.2608695652173913,0.3557246376811593,1,1,1,1,-9.89860523162348e-06,-4.94930261581174e-06,-0.0008835277948528,-0.0004417638974264,7.5,1.5,0.5,0.7371428571428571,0.24314285714285713,0.0,-0.05760285714285718,0.103462748287218,0.5,0,0.44609827898550725
r086_s_stage,86,id04,2024-09-19,s_stage,"S1,S2,S3,S4",4,0,4,1.3563062737187428,1.66094,0.4152349999999999,0.4080637662876245,0.4658342857142857,0.4409607142857142,0.3831757142857142,0.4614571428571429,0.0014116773245003,0.0056467092980012,3,4,1,0,1111,"3,4,5,6",0.605072463768116,0.7373188405797102,0.4551630434782608,0.6078668478260869,4,3,1,1,4.251845634736278e-06,1.0629614086840695e-06,-0.004352769183736271,-0.0010881922959340678,6.25,2.5,1.0,0.6233571428571428,0.3814285714285714,1.0,0.4812592857142858,0.05095359803167095,0.75,0,0.44607563405797107
r100_q2_hardtail,100,id04,2024-10-22,q2_hardtail,Q2,1,1,0,0.7768978855645532,0.4178971428571429,0.4178971428571429,0.515742857078686,0.6072342857142856,0.3833714285714286,0.6093714285714286,0.3467971428571429,0.0006467929236394,0.0006467929236394,1,1,0,0,100000,1,0.2350543478260869,0.1526268115942029,0.5692934782608695,0.2987273550724637,1,1,1,0,-2.4078262917939323e-06,-2.4078262917939323e-06,-0.0005805264875089,-0.0005805264875089,12.0,3.0,1.0,0.4057142857142857,0.4925714285714285,1.0,0.5758342857142856,0.0633550599246253,0.5,0,0.4456816123188405
r092_q_subjective,92,id04,2024-09-26,q_subjective,"Q1,Q2,Q3",3,1,0,1.0955692745044332,1.1186085714285716,0.3728695238095239,0.4301514899616085,0.5144266666666667,0.5034904761904762,0.3865066666666667,0.5188771428571428,0.000467578160389,0.0014027344811671,3,2,1,1,1110000,"0,1,2",0.442481884057971,0.5849184782608695,0.3568840579710144,0.448365036231884,3,2,1,1,-4.834965117214053e-07,-1.611655039071351e-07,-0.0014025713230655615,-0.0004675237743551872,6.666666666666667,2.0,1.0,0.5452380952380952,0.45638095238095233,0.0,0.4490847619047618,0.0626032050329134,0.6666666666666666,0,0.44505208333333335
r155_q_subjective,155,id07,2024-07-17,q_subjective,"Q1,Q2,Q3",3,1,0,1.0830881713863163,1.1066714285714288,0.3688904761904762,0.4003838709139895,0.502784761904762,0.4767380952380953,0.4829866666666666,0.3200571428571429,0.0018452642018806,0.0055357926056418,3,3,0,0,1110000,"0,1,2",0.4320652173913043,0.6632699275362319,0.3940217391304347,0.4965353260869564,2,2,1,1,-8.130073580430529e-07,-2.7100245268101764e-07,-0.005514916850825899,-0.0018383056169419664,4.0,0.6666666666666666,0.6666666666666666,0.5461904761904761,0.4278095238095237,0.0,0.123267619047619,0.1528756994165954,0.5,0,0.4446490036231884
r247_q2_hardtail,247,id10,2024-09-25,q2_hardtail,Q2,1,1,0,0.9414233712788388,0.54358,0.54358,0.6310457142215431,0.7338857142857144,0.2755,0.5452742857142858,0.4559771428571428,0.0008635586897312,0.0008635586897312,1,1,1,0,100000,1,0.3256340579710144,0.1526268115942029,0.7903079710144928,0.376802536231884,1,1,1,0,-9.2327551568148e-07,-9.2327551568148e-07,-0.000861913466878,-0.000861913466878,5.0,2.0,1.0,0.1785714285714285,0.8251428571428572,0.0,0.6241885714285715,0.0933890863334283,0.5,0,0.4445833333333334
r152_q2_hardtail,152,id07,2024-07-14,q2_hardtail,Q2,1,1,0,0.8595857712788388,0.4838000000000002,0.4838000000000002,0.575222857078686,0.5504,0.3733142857142857,0.790337142857143,0.3359571428571429,0.0146375098743017,0.0146375098743017,1,1,0,0,100000,1,0.2826086956521739,0.1526268115942029,0.59375,0.3913903985507246,1,0,0,1,-3.7682233126710966e-06,-3.7682233126710966e-06,-0.0140527011190397,-0.0140527011190397,9.0,2.0,1.0,0.5857142857142857,0.8777142857142857,0.0,0.6378828571428572,0.3628118405028132,0.5,0,0.4443523550724638
r201_recovery_route,201,id09,2024-08-06,recovery_route,"Q1,S2,S3,S4",4,0,3,1.243674773722543,1.6102371428571431,0.4025592857142858,0.3759755101668042,0.5050314285714286,0.3369821428571428,0.4046585714285714,0.3452171428571429,0.0004240110325723,0.0016960441302894,3,2,2,2,1000111,"0,4,5,6",0.5394021739130435,0.5849184782608695,0.6770833333333334,0.5508876811594203,3,0,0,4,-1.1360322175291284e-06,-2.840080543822821e-07,-0.0015583506770958263,-0.00038958766927395656,5.5,1.25,0.75,0.3642142857142856,0.5954285714285714,0.0,0.24039499999999997,0.0544056187144489,0.6666666666666666,0,0.4439945652173914
r129_q3_quality,129,id06,2024-07-08,q3_quality,Q3,1,0,0,1.104197541108137,0.6073457142857144,0.6073457142857144,0.6867687910871606,0.5972,0.5367999999999999,0.8881200000000001,0.663397142857143,0.0012244561939438,0.0012244561939438,0,1,1,0,10000,2,0.4461050724637681,0.0337409420289855,0.3172554347826087,0.3879823369565217,1,1,1,0,-4.186419913088404e-06,-4.186419913088404e-06,-0.0012132873884581,-0.0012132873884581,14.0,2.0,1.0,0.6542857142857142,0.4611428571428571,0.0,0.7212142857142858,0.1094565333996078,0.5,0,0.4438088768115942
r161_s_stage,161,id07,2024-07-23,s_stage,"S1,S2,S3,S4",4,0,4,1.4692598451473144,1.734525714285715,0.4336314285714286,0.4063323377161958,0.52078,0.3415785714285714,0.3751842857142856,0.4408971428571428,9.138081248604296e-05,0.0003655232499441,4,2,2,2,1111,"3,4,5,6",0.6644021739130435,0.6632699275362319,0.6630434782608695,0.6152083333333332,3,0,0,4,-3.276251667836095e-07,-8.190629169590238e-08,-0.0003255418060457019,-8.138545151142548e-05,7.0,1.75,0.75,0.40971428571428564,0.5184285714285715,0.0,0.2419235714285714,0.0342727506226935,1.0,0,0.4433537137681159
r069_q2_s3_tail,69,id03,2024-08-29,q2_s3_tail,"Q2,S3",2,1,1,0.903070523721962,0.6451857142857145,0.3225928571428572,0.3446999822559753,0.4622457142857142,0.3616928571428571,0.2485142857142857,0.4190971428571428,8.049285484853368e-05,0.000160985709697,2,2,2,0,100010,"1,5",0.3052536231884058,0.46875,0.6163949275362319,0.3526403985507246,2,2,1,0,-1.0411604275640342e-07,-5.205802137820171e-08,-0.00013012917616445153,-6.506458808222576e-05,6.0,2.0,1.0,0.29471428571428565,0.6394285714285715,1.0,0.46321999999999997,0.01296375256345225,1.0,0,0.4431906702898551
r135_s_stage,135,id06,2024-07-14,s_stage,"S1,S2,S3,S4",4,0,4,1.2046941380044571,1.3124914285714286,0.3281228571428571,0.2925494805733388,0.4332257142857143,0.5369,0.3461885714285714,0.4153771428571429,2.7671272516510023e-05,0.000110685090066,4,3,2,1,1111,"3,4,5,6",0.5163043478260869,0.7373188405797102,0.3161231884057971,0.4841213768115942,2,2,1,2,-2.9404061796859205e-08,-7.351015449214801e-09,-0.00010092593445052155,-2.5231483612630386e-05,3.0,0.75,0.5,0.491,0.6055714285714285,0.0,-0.08677999999999997,0.8961708312531735,1.0,0,0.4430412137681159
r212_full_state,212,id09,2024-08-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.468444328687134,2.835582857142857,0.4050832653061224,0.4475029948009646,0.4752767346938776,0.4713020408163265,0.3598669387755101,0.6125971428571427,0.0004002662279577,0.0028018635957039,6,5,2,2,1111111,"0,1,2,3,4,5,6",0.6634963768115942,0.9402173913043478,0.4035326086956521,0.6482744565217392,3,0,0,7,-6.761604225092842e-07,-9.659434607275488e-08,-0.0006215775016633891,-8.879678595191273e-05,3.4285714285714284,1.2857142857142858,0.42857142857142855,0.5459591836734693,0.49085714285714294,0.0,-0.10645224489795933,0.04733275911644544,1.0,0,0.44302762681159424
