flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score
745,106,id04,2024-10-30,2024-10-29,S1,3,0.8253740379412896,0.8099829070192016,0.0008035798665196,0.5058228571428571,0.3561971428571427,0.2790750285714285,0.4601857142857143,0.1785714285714285,0.3405750857142856,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809247950501318,0.1785714285714285,0.9342857142857144,0.9342857142857144,0.0,0.0,,-0.5999342857142858,0.8098545575908201,-0.10412492874146695,0.000742244791810176,0.10412492874146695,0.0,0.0,0.0,-0.014328828571428559,0.7997084501654659,1,0.7997084501654659,1.3058445034038012e-06,0.7850514285714286,-0.1687171663506936,0.0009873462396006,0.0005713906628084,0.9999336599147728,0.6731428571428572,0.6639967615710818,0.3739127428571429,-0.16871716635069367,0.0022031837713171187,0.8253740379412896,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.22081382857142856
746,106,id04,2024-10-30,2024-10-29,S2,4,0.6133729393121571,0.5824848529619209,0.0019933589220262,0.6494914285714285,0.3561971428571427,0.3506407428571428,0.3947571428571429,0.1785714285714285,0.442152,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751846385658947,0.1785714285714285,0.8371428571428572,0.8382857142857143,0.0,0.0,,-0.5547057142857144,0.5824114482177062,-0.12883204210675758,0.0018215493693961582,0.12883204210675758,0.0,0.0,0.0,0.06827951428571422,0.5870202440278721,1,0.5870202440278721,8.292579957452e-07,0.7683428571428571,-0.109851842123979,0.0041039359427637,0.0005554928027771,0.972112404860001,0.144,0.7624745459424169,0.1621358285714285,-0.10985184212397903,0.0014527586420030048,0.6133729393121571,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.29871119999999995
747,106,id04,2024-10-30,2024-10-29,S3,5,0.5709729263807193,0.6094070415216284,0.0030408694194095,0.7377828571428571,0.3561971428571427,0.3940439428571429,0.3810714285714286,0.1785714285714285,0.5143145142857144,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911798358095803,0.1785714285714285,0.7474285714285714,0.7502857142857143,0.0,0.0,,-0.5337685714285714,0.6094522576901923,0.15918862579277732,0.0027757141206352642,0.15918862579277732,0.0,0.0,0.0,0.11102597142857129,0.5855814022163867,0,0.5855814022163867,2.469212682515842e-07,0.6038742857142858,0.0599068663418365,0.0043956647928302,0.000565283916303,0.9892468535303428,0.3731428571428571,0.7244282397251443,0.2915193714285713,0.05990686634183651,0.0004368899481514976,0.5709729263807193,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.3389461714285713
748,106,id04,2024-10-30,2024-10-29,S4,6,0.696391980102276,0.7401089470370225,0.0046547710501925,0.6426000000000001,0.3561971428571427,0.3491595999999999,0.3617285714285714,0.1785714285714285,0.4473195428571428,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120006268566067,0.1785714285714285,0.8645714285714285,0.8657142857142858,0.0,0.0,,-0.5467514285714286,0.7402095528798278,0.216882761815834,0.004265303356495664,0.216882761815834,0.0,0.0,0.0,0.1281607714285713,0.7214796821052988,0,0.7214796821052988,9.541541452341475e-07,0.8185942857142858,0.1216379753106196,0.0028908129991107,0.0005093602512629,0.8913804397101502,0.0291428571428571,0.4495618365315191,0.1323488571428571,0.1216379753106196,0.0015128780309262568,0.696391980102276,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.3554099428571427
749,107,id05,2024-09-29,2024-09-28,Q1,0,0.857835928954095,0.8666836215776812,0.0003266891743696,0.73516,0.582877142857143,0.5097821142857143,0.3842571428571428,0.508,0.5844944000000001,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,0.0759452120192467,-1.7165997487569664e-06,-0.0003241830351991,1.0,1.0,1.0,0.0,0.0117354587228208,0.0703572432066509,0.5148571428571429,0.4994285714285714,0.5051428571428571,0.0,0.0,,0.7141485714285715,0.8667003715423114,0.07466284920945543,0.000298798081410645,0.07466284920945543,1.0,0.0,1.0,0.5456076857142856,0.8698264466276561,1,0.8698264466276561,3.434066152923409e-07,0.7576914285714287,0.1019940833714412,0.0031066772472836,0.00057057945511,0.9985140464426456,0.6525714285714286,0.3176542430467913,0.5382040571428572,0.10199408337144122,0.0006039166513260308,0.869122311544904,0.09578961828576071,1.0,-0.00030228839055951306,0.0,0.4542857142857143,0.8234285714285714,0.6033428571428572,0.0,0.0,0.34824388571428566
750,107,id05,2024-09-29,2024-09-28,Q2,1,0.4443866870951773,0.431177939707099,0.0003540577604277,0.6808114285714286,0.582877142857143,0.3190720571428571,0.5344285714285715,0.7337142857142858,0.3389203428571428,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0536693319838026,-2.180213665953841e-06,-0.0003540577604275,1.0,0.0,0.0,0.0,0.0581203340227335,0.0023788959855244,0.744,0.1857142857142857,0.1788571428571428,0.0,0.0,,0.4994657142857142,0.43119194467880445,-0.05361223047746111,0.00032156026613661126,0.05361223047746111,1.0,0.0,1.0,0.4496823714285716,0.4488463525053676,0,0.5511536474946324,2.2492464059591967e-08,0.2354742857142857,0.0180444791202365,0.0023580523872699,0.0005686217162777,0.995088003486032,0.5714285714285714,0.3232805659597383,0.4502250857142858,0.018044479120236517,4.0249089353405765e-05,0.438567090360371,-0.023602011461373557,1.0,-0.00024271374636863907,0.0,0.4542857142857143,0.5657142857142857,0.5232,0.0,0.0,0.30751919999999994
751,107,id05,2024-09-29,2024-09-28,Q3,2,0.7345327043344069,0.7524051131403336,0.0008312894662814,0.6340514285714287,0.582877142857143,0.4702653142857144,0.3558,0.5748571428571428,0.567139142857143,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.096331128591278,-6.13746790958062e-07,-0.0008269124785415,1.0,1.0,1.0,0.0,0.0126611508045411,0.1601524120354494,0.5222857142857142,0.6914285714285714,0.6794285714285714,0.0,0.0,,0.6667885714285713,0.7524241634177288,0.09384039884693762,0.00075890889788921,0.09384039884693762,1.0,0.0,1.0,0.5500835714285713,0.7439243637610456,1,0.7439243637610456,1.285350288606037e-07,0.46992,0.0487236454755808,0.0011874228973892,0.0005779574989599,1.0114256231798928,0.7948571428571428,0.4818962392842876,0.6990996000000002,0.048723645475580835,0.00022790893312674143,0.7500161980618872,0.08095581251929729,1.0,-0.0008175800967877844,0.0,0.4542857142857143,0.7845714285714286,0.6076285714285714,0.0,0.0,0.33985942857142865
752,107,id05,2024-09-29,2024-09-28,S1,3,0.775520782968885,0.8144342657659759,0.0045469555805957,0.7974857142857145,0.582877142857143,0.6802857714285715,0.0404142857142857,0.1785714285714285,0.7503644571428572,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2454594999458486,-1.8953525560993008e-06,-0.0045241489914825,1.0,1.0,1.0,0.0,0.0,0.3403657520717736,0.1785714285714285,0.8811428571428571,0.8822857142857143,0.0,0.0,,0.8543514285714284,0.8144877373377855,0.23968673334644142,0.0041632362866571015,0.23968673334644142,1.0,0.0,1.0,0.7637757428571428,0.8000485467044015,0,0.8000485467044015,1.0717782967655237e-06,0.8608457142857144,0.1468461523695912,0.0034388647212469,0.0005658997296179,0.9903245268314128,0.408,0.5129955233379394,0.5723402857142859,0.1468461523695912,0.0017755259285245906,0.8111769272459238,0.21792408278347875,1.0,-0.004523818300912419,0.0,0.4542857142857143,0.9525714285714286,0.6828857142857143,0.0,0.0,0.5201389714285715
753,107,id05,2024-09-29,2024-09-28,S2,4,0.2634356013565869,0.2779316477661671,0.0005353063080177,0.7811714285714286,0.582877142857143,0.5525854857142858,0.2732,0.3948571428571428,0.69585,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,0.0742838872255934,-2.179772814737344e-06,-0.0005290539254041,1.0,1.0,1.0,0.0,0.0016657491626366,0.0227548480995452,0.3931428571428571,0.3354285714285714,0.4142857142857143,0.0,0.0,,0.7596171428571429,0.2779209594995702,0.07338987749212611,0.00048604085879200287,0.07338987749212611,1.0,0.0,1.0,0.5938806000000001,0.2693397763016092,0,0.7306602236983908,5.0239123004398245e-08,0.3703085714285714,0.0302128799016461,0.0019212782385146,0.0005657000534358,0.9899750935127865,0.3982857142857143,0.3454433120913083,0.4367368571428572,0.030212879901646117,8.940090839792969e-05,0.2751227381709247,0.059402702075484926,1.0,-0.0005149316160245609,0.0,0.4542857142857143,0.7131428571428572,0.5783142857142858,0.0,0.0,0.3996212571428571
754,107,id05,2024-09-29,2024-09-28,S3,5,0.1303943650931872,0.1492561345781264,0.0015088480285018,0.8039142857142859,0.582877142857143,0.6807836000000003,0.0851285714285714,0.1785714285714285,0.769361142857143,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1612788395861828,-2.197740450135621e-06,-0.0015004475796056,1.0,1.0,1.0,0.0,0.0,0.2401799503296981,0.1785714285714285,0.8108571428571428,0.8108571428571428,0.0,0.0,,0.8741171428571429,0.14928736178373717,0.1572750346143199,0.0013739448580876168,0.1572750346143199,1.0,0.0,1.0,0.7395486,0.1398798423919888,0,0.8601201576080112,2.1521812048371794e-07,0.5675428571428572,0.0811880674068614,0.0015259765269168,0.0005771657654238,1.0100400894917183,0.784,0.7031914624443343,0.769506,0.08118806740686146,0.0003888560400693297,0.1465430872302441,0.1355008176158059,1.0,-0.0014838018839609113,0.0,0.4542857142857143,0.8994285714285715,0.6511714285714286,0.0,0.0,0.5172818285714286
755,107,id05,2024-09-29,2024-09-28,S4,6,0.4882616117754803,0.4779036512042754,0.0002147780912984,0.2315314285714285,0.582877142857143,0.2730787428571429,0.4775714285714285,0.5325714285714286,0.3541731428571428,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,-0.0414808193881462,1.1424202055635468e-07,-0.0002147780912983,1.0,1.0,0.0,0.0,0.0172929727066133,0.0380264749454403,0.5668571428571428,0.4057142857142857,0.4137142857142857,0.0,0.0,,0.3788885714285714,0.47791228897090865,-0.04144620073800514,0.00019512913373942453,0.04144620073800514,0.0,1.0,1.0,0.3937902571428572,0.4784697700995524,1,0.5215302299004476,1.0728461092319557e-07,0.3678742857142857,-0.0392120254163237,0.0027803717998537,0.0005650631230688,0.9888604653705436,0.3622857142857142,0.4408861790814378,0.2663514857142858,-0.039212025416323855,0.00019193722981381,0.477147543912566,-0.044511372050811064,1.0,-0.00021324787495968778,0.0,0.4542857142857143,0.6531428571428571,0.5474571428571429,0.0,0.0,0.16636731428571425
756,108,id05,2024-09-30,2024-09-29,Q1,0,0.6422695062907243,0.6340563024011848,0.0001463105083727,0.1504285714285714,0.2898971428571428,-0.2542302857142857,0.9174571428571427,0.8628571428571429,0.0823846857142857,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445004992647453,0.0142605264090271,0.8668571428571429,0.2805714285714286,0.1788571428571428,0.0,0.0,,-0.9137142857142858,0.6340889792324303,-0.035429016109429834,0.00013205741519273229,0.035429016109429834,0.0,0.0,0.0,-0.3256490857142857,0.6549803423784389,1,0.6549803423784389,1.9678987804294082e-07,0.4911314285714286,0.0557757142237584,0.0021564012249581,0.0005610974111858,0.9819204695752258,0.2348571428571428,0.128700650860651,-0.0436731428571428,0.05577571422375893,0.0003534983916786416,0.6422695062907243,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.06858377142857143
757,108,id05,2024-09-30,2024-09-29,Q2,1,0.609554681604162,0.6104254726382246,1.5934605942513611e-06,0.1752628571428571,0.2898971428571428,-0.0198047428571428,0.6598142857142858,0.1785714285714285,-0.0277511999999999,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304257091754935,0.1785714285714285,0.7948571428571428,0.7965714285714286,0.0,0.0,,-0.7983057142857144,0.6104889842105955,0.003927372073360635,1.6693489242047832e-06,0.003927372073360635,0.0,0.0,0.0,-0.3403720571428571,0.6290685348330334,0,0.6290685348330334,4.617700910179959e-07,0.6498514285714286,0.0827821629794647,0.0013088762794094,0.0005851014326068,1.023927507061969,0.8611428571428571,0.7580386535811338,0.3743698285714286,0.08278216297946472,0.0008050397518700736,0.609554681604162,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.08683222857142858
758,108,id05,2024-09-30,2024-09-29,Q3,2,0.6867155833666834,0.6727668719414077,0.0004486519217518,0.5497028571428572,0.2898971428571428,0.2667150285714286,0.5328428571428572,0.1785714285714285,0.3195202857142857,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977889750047508,0.1785714285714285,0.9137142857142856,0.9142857142857144,0.0,0.0,,-0.61882,0.6726467600897965,-0.0646282651530885,0.0004150878127401336,0.0646282651530885,0.0,0.0,0.0,-0.08047199999999996,0.6520513816990298,1,0.6520513816990298,1.6266360736808706e-06,0.8335314285714285,-0.1567402064146495,0.0035733193168078,0.0006158930202298,1.0778127854021875,0.9262857142857144,0.6094534019365909,0.5392283428571428,-0.15674020641464959,0.0027406948717791924,0.6867155833666834,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.67612,0.06428927285931818,0.2125673142857143
759,108,id05,2024-09-30,2024-09-29,S1,3,0.2449902604119626,0.2474080525920872,1.576688466775611e-05,0.3151657142857143,0.2898971428571428,-0.0505489142857142,0.8153999999999999,0.5988571428571429,0.1540549714285714,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473112314581339,0.0075122260187326,0.7148571428571429,0.2308571428571428,0.1788571428571428,0.0,0.0,,-0.8551942857142858,0.2473996716211873,0.012983011101518782,1.424651256198839e-05,0.012983011101518782,0.0,0.0,0.0,-0.3631704,0.2501941695733404,0,0.7498058304266596,4.0926808493523255e-08,0.3157828571428571,0.0279352073981646,0.0009058808621527,0.0005671557575024,0.992522575629273,0.4811428571428571,0.3677113801567321,0.0655924571428571,0.027935207398164685,7.285698180337086e-05,0.2449902604119626,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.10611817142857141
760,108,id05,2024-09-30,2024-09-29,S2,4,0.1794585761967219,0.1678327454584619,0.0004669569761908,0.5281200000000001,0.2898971428571428,0.2564567428571429,0.4577,0.1785714285714285,0.3395459999999999,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003929466208907,0.1785714285714285,0.7605714285714286,0.764,0.0,0.0,,-0.6608314285714286,0.16776808329609005,-0.0815085916066216,0.00043024414504189146,0.0815085916066216,0.0,0.0,0.0,-0.10216348571428566,0.1657483443252045,1,0.8342516556747954,3.752534998653546e-07,0.6864457142857143,-0.0960444749422166,0.0008475229337223,0.0005568101383128,0.9744177420475704,0.1582857142857142,0.4438906179859012,0.0939412571428572,-0.09604447494221624,0.0006514942480658203,0.1794585761967219,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.12537348571428575
761,108,id05,2024-09-30,2024-09-29,S3,5,0.1363746105228653,0.1505065487914777,0.0008244191439142,0.5973657142857143,0.2898971428571428,0.2913015428571429,0.4350142857142857,0.1785714285714285,0.3995568,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38732695503319,0.1785714285714285,0.9097142857142856,0.9102857142857144,0.0,0.0,,-0.6249514285714286,0.15060724701044742,0.11588725876854356,0.0007593629064224228,0.11588725876854356,0.0,0.0,0.0,-0.04114439999999994,0.1528819975400683,0,0.8471180024599316,6.280752062791533e-07,0.66568,0.1335598723961149,0.0003385089262277,0.0005830770094338,1.0203847665092307,0.8474285714285714,0.7619205090262142,0.5138964571428571,0.13355987239611422,0.001119805377495564,0.1363746105228653,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.18303154285714285
762,108,id05,2024-09-30,2024-09-29,S4,6,0.3871115025640207,0.3964695890230401,0.0001840211384562,0.4001942857142858,0.2898971428571428,-0.1176134571428571,0.8532571428571429,0.8291428571428572,0.2413786285714286,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308927209532482,0.0,0.8542857142857143,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8715257142857143,0.396432741272068,0.039119164522328,0.00016611295152269,0.039119164522328,0.0,0.0,0.0,-0.27388239999999997,0.3847185610944113,0,0.6152814389055887,6.864866025874836e-09,0.3369142857142857,-0.0100974795160686,0.0057968775103632,0.0005606816540763,0.9811928946336004,0.2245714285714285,0.4637923674664367,-0.0129641142857142,-0.010097479516068653,1.2076699606122787e-05,0.3871115025640207,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.02060045714285716
763,109,id05,2024-10-01,2024-09-30,Q1,0,0.4975712929141828,0.5083322244530504,0.0002316024983147,0.1027714285714285,0.2486171428571428,-0.0134916571428571,0.5893142857142857,0.756,0.2058592,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273129008763465,0.0458362439004535,0.6297142857142857,0.4354285714285714,0.4085714285714286,0.0,0.0,,-0.7453142857142857,0.508327547198687,0.043028174052413964,0.00021057711341088137,0.043028174052413964,0.0,0.0,0.0,0.14955480000000004,0.498702071228004,0,0.5012979287719961,1.4273697391407284e-09,0.0647771428571428,0.0045231780003191,0.0004526052978177,0.0005677730814061,0.9936028924607352,0.5171428571428571,0.1922189449133981,0.2148914285714285,0.004523178000319182,2.557362980715183e-06,0.5026797674203224,0.020434077066537396,1.0,-0.00016760060349374495,0.0,0.4542857142857143,0.5548571428571428,0.5150571428571429,0.0,0.0,0.006691771428571414
764,109,id05,2024-10-01,2024-09-30,Q2,1,0.5531945834262941,0.5381982424299929,0.0004540224715801,0.6418057142857144,0.2486171428571428,0.2006817714285715,0.4948285714285714,0.5251428571428571,0.2883744,1.0,1.0,0,7.0,6.79628242381912,1.0,1.0,-0.0671708223444612,-3.963406722342122e-06,-0.0004434458678886,0.0,0.0,1.0,0.0,0.0169109048364481,0.0372105539456484,0.564,0.4011428571428571,0.412,0.0,0.0,,0.4763114285714285,0.5382026866190395,-0.060477467286319725,0.00041286617392544134,0.060477467286319725,1.0,0.0,1.0,0.4444492571428572,0.5429838986372427,1,0.5429838986372427,1.1846786329476309e-07,0.4596114285714285,-0.0412255743566705,0.0043772479102568,0.00056855178485,0.994965623487638,0.5657142857142857,0.1889029757356179,0.4406326857142856,-0.04122557435667057,0.0002106097667700091,0.5377223057945139,-0.06241013178293636,1.0,-0.0004532894624192929,0.0,0.4542857142857143,0.7228571428571429,0.5791714285714286,0.0,0.0,0.2884833142857144
765,109,id05,2024-10-01,2024-09-30,Q3,2,0.7333052998012481,0.7498218982802483,0.0007069649228663,0.4986857142857143,0.2486171428571428,0.3716048571428571,0.2375285714285714,0.1785714285714285,0.4306051428571427,1.0,1.0,0,12.0,9.44335428816672,3.0,1.0,0.0870802445243932,-4.239296169015789e-07,-0.0007062724278379,1.0,1.0,1.0,0.0,0.0,0.1628865691171658,0.1785714285714285,0.6965714285714286,0.7022857142857143,0.0,0.0,,0.6577628571428571,0.749842515987347,0.08631498702773888,0.0006455845179185182,0.08631498702773888,1.0,0.0,1.0,0.5677122285714286,0.743948155581068,0,0.743948155581068,1.6170250622994256e-07,0.4798057142857143,0.0551338446251103,0.0018984338309369,0.0006000729092159,1.0501275911278751,0.9068571428571428,0.3528908163893112,0.7467668571428573,0.055133844625110395,0.0002921040362942051,0.7495883100097683,0.08496024924688506,1.0,-0.0007085712351070361,0.0,0.4542857142857143,0.7954285714285714,0.6077142857142858,0.0,0.0,0.3684534857142857
766,109,id05,2024-10-01,2024-09-30,S1,3,0.1835054750871709,0.179092625655368,6.539299799163123e-05,0.3436171428571429,0.2486171428571428,0.2923852,0.2085,0.1785714285714285,0.3332427428571428,1.0,1.0,0,12.0,9.44335428816672,3.0,1.0,-0.0300332849886209,-1.1321879417753149e-07,-6.53283896567748e-05,1.0,1.0,1.0,0.0,0.0,0.2284004194901795,0.1785714285714285,0.7925714285714286,0.7948571428571428,0.0,0.0,,0.5720257142857144,0.17904110673997195,-0.03008191022572193,6.093673495877194e-05,0.03008191022572193,1.0,0.0,1.0,0.41855902857142857,0.1782797330336336,0,0.8217202669663664,5.2576373671014965e-08,0.5007428571428572,-0.0352704758954254,0.0040865309248304,0.0005710971570646,0.9994200248632036,0.664,0.718175908699814,0.4898157714285714,-0.03527047589542609,9.181145373654553e-05,0.1783472148470506,-0.034809905072087144,1.0,-6.529256798487593e-05,0.0,0.4542857142857143,0.6097142857142858,0.5203714285714286,0.0,0.0,0.24950297142857147
767,109,id05,2024-10-01,2024-09-30,S2,4,0.1631436021357547,0.1620492667960748,4.3937330090337845e-06,0.1483085714285714,0.2486171428571428,0.1955417714285714,0.2457,0.1785714285714285,0.20286,1.0,1.0,0,7.0,4.58162772345784,1.0,1.0,-0.0080372223558053,-3.8939859850458125e-09,-4.393733009033784e-06,0.0,1.0,0.0,0.0,0.0,0.116754723949725,0.1785714285714285,0.6114285714285714,0.6234285714285714,0.0,0.0,,0.4276971428571428,0.16201430126754374,-0.008294743171180619,4.25867765774246e-06,0.008294743171180619,1.0,0.0,1.0,0.27595462857142855,0.1573765171399934,0,0.8426234828600065,7.033043919601777e-08,0.4590285714285714,-0.0428574056272501,0.0012397320968813,0.0005599302494828,0.9798779365950152,0.2085714285714285,0.2202424508552415,0.2152587428571428,-0.042857405627250156,0.00012298134332766608,0.1603690276323892,-0.02046321402429707,1.0,5.344728036371649e-06,5.344728036371649e-06,0.9154285714285715,0.5554285714285714,0.7421142857142856,0.0,0.0,0.08439565714285713
