fold,family,k,context_variant,length,len_bucket,true_proto,pred_proto,proto_correct,sample_logloss,rate_sqerr
geom_r02,label_state,10,strict_surround,10,long_5p,8,8,1.0,0.24558228254318237,0.10374802350997925
geom_r02,label_state,10,strict_surround,1,short_1_2,6,9,0.0,11.08813762664795,0.3745454251766205
geom_r02,label_state,10,strict_surround,6,long_5p,8,2,0.0,2.7448136806488037,0.06218457221984863
geom_r02,label_state,10,strict_surround,1,short_1_2,6,2,0.0,6.227695465087891,0.37345337867736816
geom_r02,label_state,10,strict_surround,5,long_5p,2,2,1.0,0.20394286513328552,0.05408729985356331
geom_r02,label_state,10,strict_surround,3,mid_3_4,3,9,0.0,3.2789196968078613,0.15147404372692108
geom_r02,label_state,10,strict_surround,7,long_5p,0,0,1.0,0.43631505966186523,0.06174878403544426
geom_r02,label_state,10,strict_surround,5,long_5p,6,0,0.0,13.382494926452637,0.08817651122808456
geom_r02,label_state,10,strict_surround,4,mid_3_4,7,7,1.0,0.002078545978292823,0.014298791997134686
geom_r02,label_state,10,strict_surround,6,long_5p,1,1,1.0,0.23970851302146912,0.025375230237841606
geom_r02,label_state,10,strict_surround,5,long_5p,1,1,1.0,0.8793772459030151,0.0721297487616539
geom_r02,label_state,10,strict_surround,1,short_1_2,1,1,1.0,0.003524606814607978,0.0270204059779644
geom_r02,label_state,10,strict_surround,15,long_5p,9,3,0.0,7.582328796386719,0.15647539496421814
geom_r02,label_state,10,strict_surround,4,mid_3_4,8,1,0.0,5.341319561004639,0.09921283274888992
geom_r02,label_state,10,strict_surround,2,short_1_2,2,5,0.0,8.147951126098633,0.2668382525444031
geom_r02,label_state,10,strict_surround,1,short_1_2,7,6,0.0,13.815510749816895,0.3825394809246063
geom_r02,label_state,10,strict_surround,6,long_5p,3,2,0.0,6.920180797576904,0.2326924055814743
geom_r02,label_state,10,strict_surround,14,long_5p,4,0,0.0,5.5325026512146,0.09416352212429047
geom_r02,label_state,10,strict_surround,11,long_5p,3,4,0.0,6.783331394195557,0.012000137940049171
geom_r02,label_state,10,strict_labelonly,13,long_5p,8,4,0.0,2.2315433025360107,0.051936037838459015
geom_r02,label_state,10,strict_labelonly,16,long_5p,9,0,0.0,1.0261796712875366,0.052968237549066544
geom_r02,label_state,10,strict_labelonly,10,long_5p,8,0,0.0,0.852725088596344,0.1033940389752388
geom_r02,label_state,10,strict_labelonly,1,short_1_2,6,9,0.0,3.155082941055298,0.338869571685791
geom_r02,label_state,10,strict_labelonly,6,long_5p,8,9,0.0,1.5070412158966064,0.08431128412485123
geom_r02,label_state,10,strict_labelonly,1,short_1_2,6,2,0.0,2.386244058609009,0.32250723242759705
geom_r02,label_state,10,strict_labelonly,5,long_5p,2,8,0.0,3.6005859375,0.08767112344503403
geom_r02,label_state,10,strict_labelonly,3,mid_3_4,3,9,0.0,7.245007514953613,0.15570701658725739
geom_r02,label_state,10,strict_labelonly,7,long_5p,0,0,1.0,0.11887803673744202,0.06836603581905365
geom_r02,label_state,10,strict_labelonly,5,long_5p,6,0,0.0,11.02176570892334,0.08664468675851822
geom_r02,label_state,10,strict_labelonly,4,mid_3_4,7,7,1.0,0.11806818842887878,0.012360173277556896
geom_r02,label_state,10,strict_labelonly,6,long_5p,1,7,0.0,2.3181159496307373,0.09400471299886703
geom_r02,label_state,10,strict_labelonly,5,long_5p,1,7,0.0,3.360257625579834,0.1208680048584938
geom_r02,label_state,10,strict_labelonly,1,short_1_2,1,1,1.0,0.38226622343063354,0.05809199437499046
geom_r02,label_state,10,strict_labelonly,15,long_5p,9,3,0.0,6.050058841705322,0.1379883587360382
geom_r02,label_state,10,strict_labelonly,4,mid_3_4,8,4,0.0,1.1663762331008911,0.09440253674983978
geom_r02,label_state,10,strict_labelonly,2,short_1_2,2,5,0.0,5.85300350189209,0.2494511604309082
geom_r02,label_state,10,strict_labelonly,1,short_1_2,7,6,0.0,5.137854099273682,0.34408074617385864
geom_r02,label_state,10,strict_labelonly,6,long_5p,3,2,0.0,9.064963340759277,0.22629490494728088
geom_r02,label_state,10,strict_labelonly,14,long_5p,4,8,0.0,1.9035747051239014,0.06539943814277649
geom_r02,label_state,10,strict_labelonly,11,long_5p,3,4,0.0,3.528576135635376,0.02884269878268242
geom_r02,label_state,10,strict_prior,13,long_5p,8,8,1.0,0.5786668658256531,0.037695497274398804
geom_r02,label_state,10,strict_prior,16,long_5p,9,8,0.0,8.697505950927734,0.05926064774394035
geom_r02,label_state,10,strict_prior,10,long_5p,8,0,0.0,13.815510749816895,0.10869504511356354
geom_r02,label_state,10,strict_prior,1,short_1_2,6,9,0.0,1.6419894695281982,0.3071846663951874
geom_r02,label_state,10,strict_prior,6,long_5p,8,9,0.0,1.3521825075149536,0.07008149474859238
geom_r02,label_state,10,strict_prior,1,short_1_2,6,2,0.0,1.8110325336456299,0.3182925581932068
geom_r02,label_state,10,strict_prior,5,long_5p,2,9,0.0,3.480477809906006,0.09410525113344193
geom_r02,label_state,10,strict_prior,3,mid_3_4,3,9,0.0,3.421220302581787,0.0975906103849411
geom_r02,label_state,10,strict_prior,7,long_5p,0,0,1.0,0.12881821393966675,0.069136843085289
geom_r02,label_state,10,strict_prior,5,long_5p,6,3,0.0,2.9699931144714355,0.08735035359859467
geom_r02,label_state,10,strict_prior,4,mid_3_4,7,7,1.0,0.18557153642177582,0.01281763892620802
geom_r02,label_state,10,strict_prior,6,long_5p,1,7,0.0,3.3382375240325928,0.10299313068389893
geom_r02,label_state,10,strict_prior,5,long_5p,1,7,0.0,2.301478147506714,0.11998233944177628
geom_r02,label_state,10,strict_prior,1,short_1_2,1,1,1.0,0.6937768459320068,0.08023492991924286
geom_r02,label_state,10,strict_prior,15,long_5p,9,8,0.0,4.276866912841797,0.07025065273046494
geom_r02,label_state,10,strict_prior,4,mid_3_4,8,4,0.0,2.281114101409912,0.10868104547262192
geom_r02,label_state,10,strict_prior,2,short_1_2,2,1,0.0,1.6587393283843994,0.20351897180080414
geom_r02,label_state,10,strict_prior,1,short_1_2,7,6,0.0,6.210275173187256,0.29573631286621094
geom_r02,label_state,10,strict_prior,6,long_5p,3,4,0.0,1.8308131694793701,0.04568328708410263
geom_r02,label_state,10,strict_prior,14,long_5p,4,0,0.0,13.815510749816895,0.11412180215120316
geom_r02,label_state,10,strict_prior,11,long_5p,3,0,0.0,13.815510749816895,0.016514280810952187
geom_r02,window_state,4,strict_surround,13,long_5p,3,3,1.0,-0.0,0.03921288996934891
geom_r02,window_state,4,strict_surround,16,long_5p,3,3,1.0,2.145769485650817e-06,0.07817591726779938
geom_r02,window_state,4,strict_surround,10,long_5p,3,3,1.0,3.635889925135416e-06,0.127133309841156
geom_r02,window_state,4,strict_surround,1,short_1_2,2,2,1.0,0.07208723574876785,0.32838180661201477
geom_r02,window_state,4,strict_surround,6,long_5p,0,3,0.0,0.7531460523605347,0.052818622440099716
geom_r02,window_state,4,strict_surround,1,short_1_2,2,2,1.0,0.07241784036159515,0.348132461309433
geom_r02,window_state,4,strict_surround,5,long_5p,3,0,0.0,5.298984527587891,0.10872659832239151
geom_r02,window_state,4,strict_surround,3,mid_3_4,0,2,0.0,1.5065017938613892,0.09564165025949478
geom_r02,window_state,4,strict_surround,7,long_5p,3,3,1.0,0.29439234733581543,0.09437086433172226
geom_r02,window_state,4,strict_surround,5,long_5p,3,1,0.0,1.3561159372329712,0.10307959467172623
geom_r02,window_state,4,strict_surround,4,mid_3_4,3,2,0.0,1.8680617809295654,0.12418019771575928
geom_r02,window_state,4,strict_surround,6,long_5p,0,3,0.0,7.39579439163208,0.11645971983671188
geom_r02,window_state,4,strict_surround,5,long_5p,0,0,1.0,0.6458154320716858,0.09075707942247391
geom_r02,window_state,4,strict_surround,1,short_1_2,2,2,1.0,0.0021174303255975246,0.1458287537097931
geom_r02,window_state,4,strict_surround,15,long_5p,3,3,1.0,0.15061379969120026,0.08899719268083572
geom_r02,window_state,4,strict_surround,4,mid_3_4,3,3,1.0,0.03982320800423622,0.10726465284824371
geom_r02,window_state,4,strict_surround,2,short_1_2,3,0,0.0,4.305046558380127,0.1901610642671585
geom_r02,window_state,4,strict_surround,1,short_1_2,2,2,1.0,0.22606028616428375,0.23430442810058594
geom_r02,window_state,4,strict_surround,6,long_5p,0,0,1.0,0.020376773551106453,0.06959642469882965
geom_r02,window_state,4,strict_surround,14,long_5p,3,3,1.0,6.377717454597587e-06,0.07097038626670837
geom_r02,window_state,4,strict_surround,11,long_5p,3,0,0.0,0.7648203372955322,0.00509121036157012
geom_r02,window_state,4,strict_labelonly,13,long_5p,3,3,1.0,0.0006445338949561119,0.0392092801630497
geom_r02,window_state,4,strict_labelonly,16,long_5p,3,3,1.0,0.022711478173732758,0.07798165082931519
geom_r02,window_state,4,strict_labelonly,10,long_5p,3,3,1.0,0.0007434269646182656,0.12716668844223022
geom_r02,window_state,4,strict_labelonly,1,short_1_2,2,2,1.0,0.04396519809961319,0.3298204243183136
geom_r02,window_state,4,strict_labelonly,6,long_5p,0,3,0.0,0.8709684014320374,0.05301862210035324
geom_r02,window_state,4,strict_labelonly,1,short_1_2,2,2,1.0,0.0970132127404213,0.3460482954978943
geom_r02,window_state,4,strict_labelonly,5,long_5p,3,0,0.0,4.171380996704102,0.10885358601808548
geom_r02,window_state,4,strict_labelonly,3,mid_3_4,0,0,1.0,0.14160287380218506,0.07085013389587402
geom_r02,window_state,4,strict_labelonly,7,long_5p,3,3,1.0,0.10100176185369492,0.09330187737941742
geom_r02,window_state,4,strict_labelonly,5,long_5p,3,1,0.0,1.1349892616271973,0.10450742393732071
geom_r02,window_state,4,strict_labelonly,4,mid_3_4,3,3,1.0,0.049974653869867325,0.16544224321842194
geom_r02,window_state,4,strict_labelonly,6,long_5p,0,3,0.0,2.811422109603882,0.12852925062179565
geom_r02,window_state,4,strict_labelonly,5,long_5p,0,0,1.0,0.4971504509449005,0.1046312227845192
geom_r02,window_state,4,strict_labelonly,1,short_1_2,2,2,1.0,0.005091853439807892,0.14595036208629608
geom_r02,window_state,4,strict_labelonly,15,long_5p,3,3,1.0,0.00016595309716649354,0.09122414141893387
geom_r02,window_state,4,strict_labelonly,4,mid_3_4,3,0,0.0,1.5538824796676636,0.10116144269704819
geom_r02,window_state,4,strict_labelonly,2,short_1_2,3,0,0.0,5.138032913208008,0.19867482781410217
geom_r02,window_state,4,strict_labelonly,1,short_1_2,2,2,1.0,0.1820220798254013,0.23384210467338562
geom_r02,window_state,4,strict_labelonly,6,long_5p,0,0,1.0,0.19695867598056793,0.07104665786027908
geom_r02,window_state,4,strict_labelonly,14,long_5p,3,3,1.0,0.0014706930378451943,0.07094721496105194
geom_r02,window_state,4,strict_labelonly,11,long_5p,3,3,1.0,0.02923980914056301,0.00534491753205657
geom_r02,window_state,4,strict_prior,13,long_5p,3,3,1.0,-0.0,0.03921288996934891
geom_r02,window_state,4,strict_prior,16,long_5p,3,3,1.0,5.960464477539063e-08,0.07817591726779938
geom_r02,window_state,4,strict_prior,10,long_5p,3,3,1.0,0.0016587417339906096,0.12710730731487274
geom_r02,window_state,4,strict_prior,1,short_1_2,2,2,1.0,0.05504942312836647,0.3292286992073059
geom_r02,window_state,4,strict_prior,6,long_5p,0,0,1.0,0.37496450543403625,0.05204423516988754
geom_r02,window_state,4,strict_prior,1,short_1_2,2,2,1.0,0.06996327638626099,0.3483373820781708
geom_r02,window_state,4,strict_prior,5,long_5p,3,0,0.0,1.7871145009994507,0.10854945331811905
geom_r02,window_state,4,strict_prior,3,mid_3_4,0,0,1.0,0.200908362865448,0.0706905797123909
geom_r02,window_state,4,strict_prior,7,long_5p,3,3,1.0,0.3304622173309326,0.09454977512359619
geom_r02,window_state,4,strict_prior,5,long_5p,3,3,1.0,0.600392758846283,0.14743606746196747
geom_r02,window_state,4,strict_prior,4,mid_3_4,3,3,1.0,0.3408823013305664,0.1598939448595047
geom_r02,window_state,4,strict_prior,6,long_5p,0,3,0.0,1.3858699798583984,0.12740321457386017
geom_r02,window_state,4,strict_prior,5,long_5p,0,3,0.0,0.9819144010543823,0.10550342500209808
geom_r02,window_state,4,strict_prior,1,short_1_2,2,2,1.0,0.003139591310173273,0.14586828649044037
geom_r02,window_state,4,strict_prior,15,long_5p,3,3,1.0,6.556513199029723e-07,0.09122681617736816
geom_r02,window_state,4,strict_prior,4,mid_3_4,3,0,0.0,2.317438840866089,0.1003442257642746
geom_r02,window_state,4,strict_prior,2,short_1_2,3,0,0.0,4.1010661125183105,0.1920851469039917
geom_r02,window_state,4,strict_prior,1,short_1_2,2,2,1.0,0.11366787552833557,0.23332098126411438
geom_r02,window_state,4,strict_prior,6,long_5p,0,0,1.0,0.12329038977622986,0.06993182003498077
geom_r02,window_state,4,strict_prior,14,long_5p,3,3,1.0,-0.0,0.07097042351961136
geom_r02,window_state,4,strict_prior,11,long_5p,3,3,1.0,0.0008961400017142296,0.0053820363245904446
geom_r02,window_state,6,strict_surround,13,long_5p,2,2,1.0,5.364419735087722e-07,0.04680522531270981
geom_r02,window_state,6,strict_surround,16,long_5p,2,2,1.0,0.0009877789998427033,0.08018086105585098
geom_r02,window_state,6,strict_surround,10,long_5p,2,2,1.0,3.3319553040200844e-05,0.11880383640527725
geom_r02,window_state,6,strict_surround,1,short_1_2,1,1,1.0,0.1657324731349945,0.35184308886528015
geom_r02,window_state,6,strict_surround,6,long_5p,4,4,1.0,0.0029339874163269997,0.043002549558877945
geom_r02,window_state,6,strict_surround,1,short_1_2,1,1,1.0,0.10062406957149506,0.3930909335613251
geom_r02,window_state,6,strict_surround,5,long_5p,4,4,1.0,0.007206415757536888,0.09771368652582169
geom_r02,window_state,6,strict_surround,3,mid_3_4,4,1,0.0,1.226035475730896,0.10970699042081833
geom_r02,window_state,6,strict_surround,7,long_5p,2,4,0.0,2.503966808319092,0.09140413254499435
geom_r02,window_state,6,strict_surround,5,long_5p,2,0,0.0,3.24706768989563,0.16510839760303497
geom_r02,window_state,6,strict_surround,4,mid_3_4,4,1,0.0,0.9597446322441101,0.13217699527740479
geom_r02,window_state,6,strict_surround,6,long_5p,4,2,0.0,6.583618640899658,0.087485171854496
geom_r02,window_state,6,strict_surround,5,long_5p,4,1,0.0,0.8158282041549683,0.07402049750089645
geom_r02,window_state,6,strict_surround,1,short_1_2,1,1,1.0,0.007731325924396515,0.12461341917514801
geom_r02,window_state,6,strict_surround,15,long_5p,2,2,1.0,0.010695166885852814,0.09358096122741699
geom_r02,window_state,6,strict_surround,4,mid_3_4,2,1,0.0,2.0465962886810303,0.0952787771821022
geom_r02,window_state,6,strict_surround,2,short_1_2,3,5,0.0,3.1707444190979004,0.2180943787097931
geom_r02,window_state,6,strict_surround,1,short_1_2,5,5,1.0,0.07125448435544968,0.2621597349643707
geom_r02,window_state,6,strict_surround,6,long_5p,3,5,0.0,5.496533393859863,0.03668171167373657
geom_r02,window_state,6,strict_surround,14,long_5p,2,2,1.0,0.020938649773597717,0.06977514922618866
geom_r02,window_state,6,strict_surround,11,long_5p,2,2,1.0,0.15448284149169922,0.004560278262943029
geom_r02,window_state,6,strict_labelonly,13,long_5p,2,2,1.0,0.09203039109706879,0.045557014644145966
geom_r02,window_state,6,strict_labelonly,16,long_5p,2,2,1.0,0.00396715709939599,0.08025994151830673
geom_r02,window_state,6,strict_labelonly,10,long_5p,2,2,1.0,0.004183387849479914,0.11900194734334946
geom_r02,window_state,6,strict_labelonly,1,short_1_2,1,1,1.0,0.05882279574871063,0.3621242940425873
geom_r02,window_state,6,strict_labelonly,6,long_5p,4,4,1.0,0.009282383136451244,0.04301419109106064
geom_r02,window_state,6,strict_labelonly,1,short_1_2,1,1,1.0,0.0902775377035141,0.394406795501709
geom_r02,window_state,6,strict_labelonly,5,long_5p,4,4,1.0,0.012026093900203705,0.0978296622633934
geom_r02,window_state,6,strict_labelonly,3,mid_3_4,4,4,1.0,0.2703472673892975,0.08226446062326431
geom_r02,window_state,6,strict_labelonly,7,long_5p,2,2,1.0,0.056838080286979675,0.08368609845638275
geom_r02,window_state,6,strict_labelonly,5,long_5p,2,0,0.0,2.2313430309295654,0.1634303480386734
geom_r02,window_state,6,strict_labelonly,4,mid_3_4,4,2,0.0,1.7188458442687988,0.17517994344234467
geom_r02,window_state,6,strict_labelonly,6,long_5p,4,2,0.0,3.3654050827026367,0.1307114213705063
geom_r02,window_state,6,strict_labelonly,5,long_5p,4,2,0.0,1.4255526065826416,0.10742892324924469
geom_r02,window_state,6,strict_labelonly,1,short_1_2,1,1,1.0,0.008682041428983212,0.12466792017221451
geom_r02,window_state,6,strict_labelonly,15,long_5p,2,2,1.0,0.0006259254296310246,0.09377860277891159
geom_r02,window_state,6,strict_labelonly,4,mid_3_4,2,2,1.0,0.609765350818634,0.10860390216112137
geom_r02,window_state,6,strict_labelonly,2,short_1_2,3,3,1.0,0.34721580147743225,0.23221179842948914
geom_r02,window_state,6,strict_labelonly,1,short_1_2,5,5,1.0,0.4289698600769043,0.263455867767334
geom_r02,window_state,6,strict_labelonly,6,long_5p,3,3,1.0,0.16875359416007996,0.03347254544496536
geom_r02,window_state,6,strict_labelonly,14,long_5p,2,2,1.0,0.00013996149937156588,0.06998960673809052
geom_r02,window_state,6,strict_labelonly,11,long_5p,2,2,1.0,0.26153191924095154,0.004096494056284428
geom_r02,window_state,6,strict_prior,13,long_5p,2,2,1.0,3.6299887142376974e-05,0.046805452555418015
geom_r02,window_state,6,strict_prior,16,long_5p,2,2,1.0,2.2649790025752736e-06,0.08016275614500046
geom_r02,window_state,6,strict_prior,10,long_5p,2,2,1.0,2.139829666703008e-05,0.11880336701869965
geom_r02,window_state,6,strict_prior,1,short_1_2,1,1,1.0,0.058191973716020584,0.36218881607055664
geom_r02,window_state,6,strict_prior,6,long_5p,4,4,1.0,0.001002516015432775,0.04296369105577469
geom_r02,window_state,6,strict_prior,1,short_1_2,1,1,1.0,0.10288174450397491,0.39282506704330444
geom_r02,window_state,6,strict_prior,5,long_5p,4,4,1.0,0.0027498826384544373,0.09780725091695786
geom_r02,window_state,6,strict_prior,3,mid_3_4,4,4,1.0,0.12031145393848419,0.07700346410274506
geom_r02,window_state,6,strict_prior,7,long_5p,2,4,0.0,1.378344178199768,0.08887883275747299
geom_r02,window_state,6,strict_prior,5,long_5p,2,4,0.0,1.4804214239120483,0.15255610644817352
geom_r02,window_state,6,strict_prior,4,mid_3_4,4,4,1.0,0.6266003251075745,0.15004491806030273
geom_r02,window_state,6,strict_prior,6,long_5p,4,4,1.0,0.6581239104270935,0.12233608216047287
geom_r02,window_state,6,strict_prior,5,long_5p,4,4,1.0,0.6529694199562073,0.1002759262919426
geom_r02,window_state,6,strict_prior,1,short_1_2,1,1,1.0,0.011609871871769428,0.12481310218572617
geom_r02,window_state,6,strict_prior,15,long_5p,2,2,1.0,0.0019768334459513426,0.09372659772634506
geom_r02,window_state,6,strict_prior,4,mid_3_4,2,4,0.0,1.4393876791000366,0.11432255804538727
geom_r02,window_state,6,strict_prior,2,short_1_2,3,5,0.0,2.5142791271209717,0.21835024654865265
geom_r02,window_state,6,strict_prior,1,short_1_2,5,5,1.0,0.04058511555194855,0.25972622632980347
geom_r02,window_state,6,strict_prior,6,long_5p,3,3,1.0,0.11551698297262192,0.030322929844260216
geom_r02,window_state,6,strict_prior,14,long_5p,2,2,1.0,1.5199299923551735e-05,0.06999096274375916
geom_r02,window_state,6,strict_prior,11,long_5p,2,2,1.0,0.006405679974704981,0.00501642469316721
geom_r02,window_state,8,strict_surround,13,long_5p,6,6,1.0,1.901406176330056e-05,0.03648582100868225
geom_r02,window_state,8,strict_surround,16,long_5p,6,6,1.0,0.023338912054896355,0.05078352615237236
geom_r02,window_state,8,strict_surround,10,long_5p,6,6,1.0,0.02783823013305664,0.12286607176065445
geom_r02,window_state,8,strict_surround,1,short_1_2,1,1,1.0,0.07927582412958145,0.3597883880138397
geom_r02,window_state,8,strict_surround,6,long_5p,2,2,1.0,0.04017197713255882,0.04518961161375046
geom_r02,window_state,8,strict_surround,1,short_1_2,1,1,1.0,0.0972030982375145,0.3917495608329773
geom_r02,window_state,8,strict_surround,5,long_5p,2,2,1.0,0.01241388265043497,0.10998612642288208
geom_r02,window_state,8,strict_surround,3,mid_3_4,2,1,0.0,1.2780705690383911,0.1102217510342598
geom_r02,window_state,8,strict_surround,7,long_5p,6,2,0.0,3.0743491649627686,0.09539298713207245
geom_r02,window_state,8,strict_surround,5,long_5p,6,5,0.0,8.984447479248047,0.1065155416727066
geom_r02,window_state,8,strict_surround,4,mid_3_4,2,1,0.0,1.0096930265426636,0.1167447492480278
geom_r02,window_state,8,strict_surround,6,long_5p,2,1,0.0,4.781917095184326,0.06858918070793152
